,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
7352,Disturbance,Tenaya Hall,11/14/2015,1511140018,11/14/2015,4:07 AM,Group outside reporting party's suite ringing door bell and kicking door,Gone On Arrival
7353,Fire Alarm,Argo Hall,11/14/2015,1511140019,11/14/2015,4:48 AM,,False Alarm
7354,Fire Alarm,Argo Hall,11/14/2015,1511140020,11/14/2015,5:23 AM,,False Alarm
7355,Fire Alarm,Argo & Blake Hall,11/14/2015,1511140021,11/14/2015,6:27 AM,Maintenance issue,Referred To Other Department
7356,Citizen Flagdown,Gilman Dr/Myers Dr,11/14/2015,1511140025,11/14/2015,8:06 AM,,Checks OK
7357,Security Alarm,Student Health,11/14/2015,1511140026,11/14/2015,8:11 AM,,False Alarm
7358,Burglary To Vehicle,Pangea Parking Structure,11/14/2015,2015‐1584,11/8/2015‐11/14/2015,6:00 PM‐11:26 AM,"Unknown suspect(s) used unknown object to smash vehicle window, nothing stolen, damage $280.00",Report Taken
7359,Petty Theft ‐ Bicycle,La Jolla Institute For Allergy,11/14/2015,2015‐1586,11/6/2015,9:00 AM‐8:00 PM,Loss $560.00,Online Report
7360,Security Alarm,Student Services Center,11/14/2015,1511140038,11/14/2015,12:50 PM,,Cancelled
7361,Burglary To Vehicle,Pangea Parking Structure,11/14/2015,2015‐1585,11/13/2015‐11/14/2015,7:00 PM‐1:30 PM,"Unknown suspect(s) used unknown object to smash vehicle window's and steal electronic cigarette and damage radio, loss $150, damage $880.00",Report Taken
7362,Citizen Contact,Peterson Hall,11/14/2015,1511140045,11/14/2015,5:09 PM,Report of unknown male who was disruptive during an exam,Referred To Other Department
7363,Hazard Situation,North Torrey Pines Rd,11/14/2015,1511140047,11/14/2015,5:46 PM,Report of unknown person shining a laser pointer at passing vehicles,Checks OK
7364,Security Alarm,Torrey Pines Center South,11/14/2015,1511140048,11/14/2015,6:05 PM,,False Alarm
7365,Gas/Water/Sewer Leak,Pacific Hall,11/14/2015,1511140050,11/14/2015,6:13 PM,Water detection alert,Referred To Other Department
7366,Fire Alarm,Argo & Blake Hall,11/14/2015,1511140051,11/14/2015,6:36 PM,,Checks OK
7367,Hit & Run ‐ No Injuries,Lot 208,11/14/2015,1511140057,11/14/2015,7:46 PM,Involved parties exchanged information,Service Provided
7368,Alcohol Contact,Earth Hall South,11/14/2015,1511140064,11/14/2015,10:11 PM,,Referred To Student Conduct
7369,Citizen Contact,Galbraith Hall,11/14/2015,1511140067,11/14/2015,10:45 PM,Smoking,Information Only
7370,Citizen Contact,Lot 104,11/14/2015,1511140070,11/14/2015,11:17 PM,Subject sleeping inside vehicle,Checks OK
7371,Quiet Hours Contact,Tioga Hall,11/29/2015,1511290002,11/29/2015,3:04 AM,,Will Cooperate
7372,Suspicious Person,Villa La Jolla Dr/La Jolla Village Dr,11/29/2015,1511290006,11/29/2015,8:35 AM,,Gone On Arrival
7373,Security Alarm,La Jolla Playhouse,11/29/2015,1511290009,11/29/2015,8:47 AM,,False Alarm
7374,DUI,10600 N. Torrey Pines Rd,11/29/2015,2015‐1648,11/29/2015,10:26 AM,,
7375,Illegal Parking,Medical Teaching Facility,11/29/2015,1511290017,11/29/2015,10:27 AM,,Checks OK
7376,Security Alarm,RIMAC,11/29/2015,1511290018,11/29/2015,10:42 AM,,False Alarm
7377,Medical Aid,La Jolla Playhouse,11/29/2015,1511290019,11/29/2015,10:54 AM,,Checks OK
7378,Citizen Contact,Lot 704,11/29/2015,1511290020,11/29/2015,11:22 AM,Motorist ran out of gasoline,Gone On Arrival
7379,Disturbance ‐ Psych Subject,VA Hospital,11/29/2015,1511290023,11/29/2015,2:19 PM,,Field Interview
7380,Information,La Jolla Del Sol Apartments,11/29/2015,1511290026,11/29/2015,6:13 PM,Complaint of loud opera singing,Information Only
7381,Illegal Parking,North Mesa Apartments,11/29/2015,1511290032,11/29/2015,8:34 PM,,Cancelled
7382,Illegal Parking,The Village West Building 2,11/29/2015,1511290037,11/29/2015,10:04 PM,,Cited
7383,Alcohol Contact,Cuzco Hall,11/1/2015,1511010004,11/1/2015,12:41 AM,,Checks OK
7384,Welfare Check,Marshall Res Halls,11/1/2015,2015‐1501,11/1/2015,12:47 AM,Parent received second hand information that daughter made suicidal comments,Checks OK/Report Taken
7385,Injury,Tioga Hall,11/1/2015,2015‐1498,11/1/2015,12:57 AM,"Intoxicated young adult male, fell and hit his head",Transported To Hospital
7386,Excessive Alcohol,Tioga Hall,11/1/2015,2015‐1499,11/1/2015,1:04 AM,Intoxicated young adult female vomiting by dumpsters,Transported To Hospital
7387,Welfare Check,Lot 406,11/1/2015,1511010010,11/1/2015,1:16 AM,,Checks OK
7388,Medical Aid,Rita Atkinson Residences,11/1/2015,2015‐1500,11/1/2015,1:22 AM,"Excessive alcohol; report of intoxicated male passed out on couch, unresponsive",Transported To Hospital
7389,Quiet Hours Contact,Brennan Hall,11/1/2015,1511010015,11/1/2015,1:41 AM,,Will Cooperate
7390,Quiet Hours Contact,Muir Apartments,11/1/2015,1511010016,11/1/2015,1:46 AM,,Information Only
7391,Alcohol Contact,Sixth College Apartments,11/1/2015,2015‐1502,11/1/2015,1:06 AM,Public Intoxication; intoxicated adult male unable to care for his own safety or the safety of others,Transported To Detox
7392,Alcohol Contact,The Village East Building 2,11/1/2015,1511010021,11/1/2015,1:24 AM,,Field Interview
7393,Information,Genesee Ave/Interstate 5,11/1/2015,1511010023,11/1/2015,1:38 AM,All four way flash,Information Only
7394,Fire Alarm,East Campus Parking Structure,11/1/2015,1511010024,11/1/2015,1:40 AM,,False Alarm
7395,Suspicious Person,Tenaya Hall,11/1/2015,1511010025,11/1/2015,2:02 AM,,Will Cooperate
7396,Excessive Alcohol,Sixth College Building 709,11/1/2015,2015‐1503,11/1/2015,2:26 AM,"Intoxicated young adult male, laying on kitchen floor",Transported To Hospital
7397,Excessive Alcohol,The Village West Building 4,11/1/2015,2015‐1504,11/1/2015,2:35 AM,Intoxicated adult male vomiting,Transported To Hospital
7398,Suspicious Person,The Village East Building 1,11/1/2015,1511010031,11/1/2015,3:23 AM,,Checks OK
7399,Reckless Driving,Pangea Parking Structure,11/1/2015,1511010033,11/1/2015,3:30 AM,"Possible drunk driver, motorist hitting curbs while driving",Unable To Locate
7400,Suspicious Vehicle,Lot 704,11/1/2015,1511010037,11/1/2015,8:01 AM,Unoccupied vehicle with windows down,Service Provided
7401,Bicyclist Stop,Lyman Ln/Voigt Dr,11/1/2015,1511010044,11/1/2015,12:37 PM,,Written Warning Issued
7402,Information,Price Center,11/1/2015,1511010047,11/1/2015,1:11 PM,"Per CSO, sleeper inside commuter lounge",Information Only
7403,Fire Alarm,North America Hall,11/1/2015,1511010050,11/1/2015,2:11 PM,,False Alarm
7404,Suspicious Vehicle,Lot 651,11/1/2015,1511010051,11/1/2015,2:27 PM,,Verbal Warning Issued
7405,Security Alarm,Engineering Building,11/1/2015,1511010052,11/1/2015,2:45 PM,,False Alarm
7406,Injury,Mandeville ‐ Auditorium,11/1/2015,2015‐1507,11/1/2015,4:24 PM,Older adult female tripped on stairs and injured wrist,Transported To Hospital
7407,Burglary To Vehicle,Coast Apartments,11/1/2015,1511010060,11/1/2015,4:00 PM‐4:30 PM,,Referred To Other Agency
7408,Information,Mesa Verde Hall,11/1/2015,1511010063,11/1/2015,5:09 PM,Caller advised Housing Maintenance that a fire extinguisher was used to put out oven fire,Referred To Other Department
7409,Medical Aid,Douglas Hall,11/1/2015,1511010064,11/1/2015,5:20 PM,"Young adult female requesting medical aid for hurt ankle, unknown cause of injury",Transported To Hospital
7410,Illegal Parking,Lot 203,11/1/2015,1511010065,11/1/2015,6:03 PM,,Gone On Arrival
7411,Security Alarm,Engineering Building,11/1/2015,1511010068,11/1/2015,6:40 PM,,False Alarm
7412,Injury,Engineering Building,11/1/2015,2015‐1510,11/1/2015,9:20 PM,Adult female fell and hit head while skateboarding,Transported To Hospital
7413,Petty Theft,Geisel Library,11/1/2015,2015-1513,10/26/2015-11/1/2015,12:00 PM - 1:00 PM,"Stolen wallet and laptop charger, loss $150.00",Online Report
7414,Petty Theft,Earl's Market,11/1/2015,2015-1514,10/31/2015,4:00 PM - 7:00 PM,"Stolen ID card, loss $1.00",Online Report
7415,Welfare Check,Voigt Dr/Gilman Dr,11/24/2015,1511240002,11/24/2015,2:25 AM,"Per CSO, subject possibly sleeping on sidewalk",Checks OK
7416,Quiet Hours Contact,Tenaya Hall,11/24/2015,1511240006,11/24/2015,3:33 AM,,Will Cooperate
7417,Lost Property,VA Hospital,11/24/2015,1511240007,11/24/2015,3:48 AM,Citation book found,Service Provided
7418,Information,Campus Services Complex Building G,11/24/2015,1511240010,11/24/2015,5:37 AM,Fuel pumps are malfunctioning,Information Only
7419,Vandalism/Petty Theft,Lot 102,11/24/2015,2015‐1628,11/20/2015‐11/22/2015,10:00 PM‐4:00 PM,"Unknown suspects vandalized catering truck, by cutting fuel line to siphon gasoline, damage $85.00, loss $60.00",Report Taken
7420,Suspicious Person,Villa La Jolla Dr/La Jolla Village Dr,11/24/2015,1511240026,11/24/2015,8:10 AM,,Field Interview
7421,Suspicious Person,Villa La Jolla Dr/La Jolla Village Dr,11/23/2015,1511240027,11/23/2015,8:31 AM,,Field Interview
7422,Medical Aid,Torrey Pines Center North,11/24/2015,1511240032,11/24/2015,10:04 AM,Adult male experiencing chest pains,Transported To Hospital
7423,Information,Genesee Ave/North Torrey Pines Rd,11/24/2015,1511240033,11/24/2015,10:05 AM,"Per San Diego Police, traffic hazard, piece of wood with nails in roadway",Information Only
7424,Suspicious Person,Student Services Center,11/24/2015,1511240037,11/24/2015,11:58 AM,,Field Interview
7425,Medical Aid,Rebecca & John Moores Cancer Center,11/24/2015,1511240039,11/24/2015,1:57 PM,Elderly female having difficulty breathing,Transported To Hospital
7426,Animal Call,Hopkins Parking Structure,11/24/2015,151124040,11/24/2015,2:35 PM,Two vehicles inside vehicle,Unable To Locate
7427,Collision With Injury,Price Center,11/24/2015,2015‐1634,11/24/2015,3:46 PM,Vehicle vs. Pedestrian,Report Taken
7428,Disturbance ‐ Psych Subject,Student Health,11/24/2015,1511240043,11/24/2015,5:00 PM,Voluntary request for transportation to hospital,Service Provided
7429,Security Alarm,RIMAC,11/24/2015,1511240045,11/24/2015,6:07 PM,,False Alarm
7430,Vandalism,Endurance Hall,11/24/2015,2015‐1635,11/24/2015,6:18 PM,"Graffiti, damage $100.00",Report Taken
7431,Hit & Run With Injuries,Gilman Dr/Villa La Jolla Dr,11/24/2015,1511240047,11/24/2015,6:40 PM,,Referred To Other Agency
7432,Suspicious Person,Stein Clinical Research Building,11/24/2015,1511240048,11/24/2015,7:37 PM,,Gone On Arrival
7433,Citizen Contact,Center Hall,11/24/2015,1511240049,11/24/2015,8:21 PM,"Victim found bicycle that was stolen approximately 2 weeks ago, never reported stolen",Service Provided
7434,Medical Aid,Blake Hall,11/24/2015,1511240050,11/24/2015,8:25 PM,"Female student experiencing stomach ache, migraine and heavy breathing",Transported To Hospital
7435,Noise Disturbance,North Mesa Apartments,11/24/2015,1511240051,11/24/2015,8:36 PM,Loud bass,Will Cooperate
7436,Suspicious Person,Mandeville Center,11/24/2015,1511240053,11/24/2015,10:11 PM,,Field Interview
7437,Welfare Check,UCTR 301,11/24/2015,1511240054,11/24/2015,10:34 PM,Male sleeping behind building,Unable To Locate
7438,Quiet Hours Contact,Marshall Res Halls,11/24/2015,1511240057,11/24/2015,11:09 PM,,Will Cooperate
7439,Quiet Hours Contact,Muir Apartments,11/24/2015,1511240058,11/24/2015,11:24 PM,,Will Cooperate
7440,Security Alarm,RIMAC,11/24/2014,1511240059,11/24/2015,11:26 PM,,False Alarm
7441,Alcohol Contact,Marshall Apartments East,11/24/2015,1511240060,11/24/2015,11:28 PM,,Will Cooperate
7442,Petty Theft ‐ Bicycle,Goldberg Hall ‐ Bike Racks,11/24/2015,2015‐1636,11/19/2015‐11/22/2015,12:25 PM‐9:25 PM,Loss $200.00,Online Report
7443,Alcohol Contact,Marshall Residence Hall,11/7/2015,SC#01667‐2015,11/6/2015,11:38 PM,,Referred To Student Conduct
7444,Alcohol Contact,Geneva Hall,11/1/2015,SC# 01632‐2015,10/30/2015,10:30 PM,,Referred To Student Conduct
7445,Illegal Parking,North Mesa Apartments,11/30/2015,1511300001,11/30/2015,12:33 AM,,Cited
7446,Information,Rock Bottom,11/30/2015,1511300004,11/30/2015,2:21 AM,Sleeper under the foot bridge,Information Only
7447,Medical Aid,Muir Commons,11/30/2015,1511300006,11/30/2015,3:43 AM,Adult male having possible heart attack,Transported To Hospital
7448,Illegal Parking,Matthews Ln,11/30/2015,2015‐1649,11/30/2015,4:31 AM,"Report of vehicle left unattended and blocking traffic, vehicle determined to belong to male subject from previous call for medical aid",Vehicle Stored
7449,Attempted Burglary,Mandeville Coffee Cart,11/30/2015,2015‐1650,11/25/2015‐11/30/2015,4:00 PM‐6:00 AM,Unknown suspect(s) attempted to enter locked coffee cart,Report Taken
7450,Traffic Hazard,Miramar Street,11/30/2015,1511300019,11/30/2015,7:42 AM,"Vehicle parked in roadway, causing other vehicles to swerve around it to avoid collision",Checks OK
7451,Animal Call,Mandeville Center,11/30/2015,1511300023,11/30/2015,8:12 AM,Found dog,Service Provided
7452,Attempted Burglary,Student Center Building B,11/30/2015,2015‐1654,11/25/2015‐11/30/2015,6:45 PM‐8:30 AM,"Unknown suspect(s) used unknown object to forcefully remove outer door handle, no entry made, no loss, damage $100.00",
7453,Information,Geisel Library,11/30/2015,1511300031,11/30/2015,9:00 AM,Student performing plays from 12:15 PM‐12:35 PM,Information Only
7454,Citizen Contact,Lot 303,11/30/2015,1511300038,11/30/2015,12:04 PM,Smoking contact,Will Cooperate
7455,Citizen Contact,Asia Hall,11/30/2015,2015‐1655,11/22/2015‐11/28/2015,7:00 PM‐9:00 PM,Report of unknown person who hacked into victim's Triton Link account and made changes,Report Taken
7456,Petty Theft,UCSD Police Department,11/30/2015,1511300042,11/30/2015,1:31 PM,,Cancelled
7457,Fire Alarm,Café Ventanas,11/30/2015,1511300043,11/30/2015,1:39 PM,,Cancelled After Dispatch
7458,Citizen Contact,The Village East Building 6,11/30/2015,1511300045,11/30/2015,2:17 PM,"Report of student with Taser, was not aware Taser's were not allowed on campus",Impounded For Safekeeping
7459,Information,Price Center,11/30/2015,1511300051,11/30/2015,3:56 PM,"Per CSO, lights not working in storefront or student rooms",Referred To Other Departments
7460,Grand Theft,UCSD Police Department,11/30/2015,2015‐1657,11/30/2015,12:00 PM‐2:30 PM,"Unknown suspect(s) approached victim and offered to fix dents on vehicle for money, victim paid suspects for supplies and they never returned",Report Taken
7461,Illegal Parking,Price Center ‐ Turnaround,11/30/2015,1511300054,11/30/2015,5:11 PM,,Checks OK
7462,Security Alarm,Bookstore,11/30/2015,1511300056,11/30/2015,6:52 PM,,Cancelled
7463,Petty Theft ‐ Bicycle,Harlan Hall,11/30/2015,2015‐1659,11/30/2015,2:00 AM‐11:00 AM,Loss $430.00,Online Report
7464,Fire Alarm,Center For Magnetic Recording,11/11/2015,1511110001,11/11/2015,12:02 AM,,False Alarm
7465,Citizen Contact,Tioga Hall,11/11/2015,1511110002,11/11/2015,12:02 AM,,Will Cooperate
7466,Marijuana Contact,Revelle Apartments,11/11/2015,1511110003,11/11/2015,12:06 AM,Resident Advisor smells odor of marijuana,Referred To Other Department
7467,Alcohol Contact,Marshall Apartments West,11/11/2015,2015‐1560,11/11/2015,12:27 AM,"Excessive alcohol, report of male who appeared disoriented and possibly drunk in public",Transported To Hospital
7468,Welfare Check,Marshall Res Halls,11/11/2015,1511110006,11/11/2015,12:35 AM,Report of intoxicated female lured into dorm by two males,Checks OK
7469,Citizen Contact,Galathea Hall,11/11/2015,1511110007,11/11/2015,12:59 AM,Sleeper in common area,Field Interview
7470,Quiet Hours Contact,Sixth College Apartments,11/11/2015,1511110009,11/11/2015,1:36 AM,,Will Cooperate
7471,Illegal Parking,One Miramar Parking Structure,11/11/2015,1511110010,11/11/2015,1:44 AM,,Cited
7472,Noise Disturbance,1 Miramar Building 4,11/11/2015,1511110011,11/11/2015,1:52 AM,Loud music,Will Cooperate
7473,Noise Disturbance,Muir Apartments,11/11/2015,1511110013,11/11/2015,2:18 AM,Subject outside talking loudly,Will Cooperate
7474,Noise Disturbance,The Village West Building 2,11/11/2015,1511110015,11/11/2015,3:13 AM,Loud party,Will Cooperate
7475,Security Alarm,Torrey Pines Center South,11/11/2015,1511110017,11/11/2015,8:10 AM,,False Alarm
7476,Suspicious Person,Lot 406,11/11/2015,1511110023,11/11/2015,9:51 AM,,Unable To Locate
7477,Injury,Geneva Hall,11/11/2015,1511110044,11/11/2015,1:24 PM,Adult male with possibly dislocated shoulder,Personal Transportation To Hospital
7478,Citizen Contact,Revelle Res Life Office,11/11/2015,1511110083,11/11/2015,11:00 PM,Resident Advisor requesting RSO accompany her on community walk,Service Provided
7479,Fire Alarm,Asante Hall,11/11/2015,1511110084,11/11/2015,11:13 PM,,False Alarm
7480,Tow Request,1 Miramar Parking Structure,11/11/2015,2015‐1562,11/11/2015,11:29 PM,Expired registration,Vehicle Impounded
7481,Petty Theft,Jacobs Hall,11/11/2015,2015‐1567,11/10/2015,5:00 PM‐7:00 PM,"Flashlight stolen from bicycle, loss $20.00",Online Report
7482,Petty Theft,Lot 359,11/11/2015,2015-1572,11/9/2015,1:00 PM - 1:05 PM,"Stolen UCSD ID card, loss $1.00",Online Report
7483,Incomplete Phone Call/911 Hang‐Up,Hopkins Parking Structure,11/7/2015,1511070002,11/7/2015,12:38 AM,,Checks OK
7484,Citizen Contact,The Village West Building 6,11/7/2015,1511070004,11/7/2015,1:13 AM,Roommates reporting intoxicated male at location,Checks OK
7485,Fire Alarm,Mandeville Center,11/7/2015,1511070006,11/7/2015,1:40 PM,,False Alarm
7486,Medical Aid,The Village West Building 1,11/7/2015,1511070007,11/7/2015,1:53 AM,Report of intoxicated male student,Checks OK
7487,Fire Alarm,Southwest Fisheries Science Center,11/7/2015,1511070008,11/7/2015,2:17 AM,,False Alarm
7488,Suspicious Vehicle,Lot 705,11/7/2015,1511070009,11/7/2015,2:23 AM,,Checks OK
7489,DUI,3200 La Jolla Village Dr,11/7/2015,2015‐1536,11/7/2015,2:24 AM,,Closed By Adult Arrest
7490,Welfare Check,Lot 208,11/7/2015,1511070011,11/7/2015,2:53 AM,"Excessive alcohol; per CSO's, intoxicated male laying in roadway, unresponsive",Transported To Hospital
7491,Noise Disturbance,Central Mesa Apartments,11/7/2015,1511070012,11/7/2015,3:10 AM,Loud talking,Will Cooperate
7492,Citizen Contact,Tuolumne Apartments,11/7/2015,2015‐1538,11/7/2015,3:55 AM,"Subject removed window screen and was attempting to make entry into occupied residence, when he was stopped by and RSO","Closed By Citation, Adult"
