,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
7024,Theft Of Bicycle,Leichtag Bike Racks,11/15/2013,2013‐1888,11/14/2013,2:00 PM‐8:15 PM,Loss: $500.00,Online Report
7025,Theft Of Bicycle,Village East Laundry,11/15/2013,2013‐1889,11/1/2013‐11/4/2013,5:00 PM‐8:45 AM,Loss: $215.00,Online Report
7026,Theft Of Bicycle,Revelle Keeling Apartments,11/15/2013,2013‐1890,11/12/2013‐11/13/2013,8:05 PM‐4:05 PM,Loss: $190.00,Online Report
7027,Theft Of Bicycle,Tioga Res Halls,11/17/2013,2013‐18991,11/11/2013,6:45 PM‐6:50 PM,Loss: $300.00,Online Report
7028,Quiet Hours Contact,Muir Apartments,11/5/2013,131105003,11/5/2013,12:50 AM,,Will Cooperate
7029,Medical Aid,The Village Bldg 1,11/5/2013,131105008,11/5/2013,5:07 AM,Adult male had a seizure,Transported To Hospital
7030,Disturbance,VA Hospital,11/5/2013,131105010,11/5/2013,5:39 AM,Adult male refusing to leave,Information Only
7031,Suspicious Person,Engineering bldg Unit 3B,11/5/2013,131105033,11/5/2013,11:18 AM,,Unable To Locate
7032,Suspicious Person,Revelle Apartments,11/5/2013,131105037,11/5/2013,12:46 PM,,Unable To Locate
7033,Suspicious Person,Plaza Café,11/5/2013,131105039,11/5/2013,2:04 PM,Female transient in restroom showering,Will Cooperate
7034,"Disturbance, Psych Subject",Galbraith Hall,11/5/2013,2013‐1796,11/5/2013,4:21 PM,,Transported To Hospital
7035,Vandalism To Vehicle,Villa La Jolla Dr,11/5/2013,2013‐1795,11/5/2013,4:47 PM,"Passenger side window broken out with large rock, damage: $200.00",Report Taken
7036,Fire Alarm,Latin America Hall,11/5/2013,131105051,11/5/2013,7:23 PM,,False Alarm
7037,Noise Disturbance,Rita Atkinson Residences,11/5/2013,131105054,11/5/2013,8:55 PM,,Unable To Locate
7038,Citizen Contact,Lot 406,11/5/2013,131105055,11/5/2013,9:00 PM,Two subjects smoking,Information Only
7039,Noise Disturbance,Muir Field,11/5/2013,131105057,11/5/2013,9:20 PM,Subject playing drums on field,Will Cooperate
7040,Vandalism,Mandeville Center,11/5/2013,2013‐1797,11/5/2013,9:20 PM,"Graffiti, damage: $100.00",Report Taken
7041,Theft Of Bicycle,Mesa Verde Hall‐Bike Racks,10/31/2013,2013‐1799,10/25/2013‐10/28/2013,3:00 PM‐10:00 AM,Loss: $300.00,Online Report
7042,Theft Of Bicycle,Leichtag Bldg Court Yard,11/1/2013,2013‐1800,10/31/2013,12:05 PM‐1:30 PM,Loss: $200.00,Online Report
7043,Theft Of Bicycle,Tuolumne Apartments,11/2/2013,2013‐1801,11/1/2013‐11/2/2013,5:00 PM‐7:55 PM,Loss: $700.00,Online Report
7044,Grand Theft Of Bicycle,Leichtag,11/4/2013,2013‐1802,11/4/2013,2:00 PM‐5:00 PM,"Loss: $1,800.00",Online Report
7045,Theft Of Bicycle,Tioga Hall,11/4/2013,2013‐1803,10/31/2013‐11/4/2013,3:00 PM‐6:45 PM,Loss: $400.00,Online Report
7046,Noise Disturbance,Gilman Parking Structure,11/20/2013,131120002,11/20/2013,1:31 AM,Loud music,Will Cooperate
7047,Noise Disturbance,The Village West Bldg 6,11/20/2013,131120003,11/20/2013,2:35 AM,Loud yelling and screaming,Will Cooperate
7048,Gas/Water/Sewer Leak,Rita Atkinson Residences,11/20/2013,131120005,11/20/2013,3:54 AM,Strong odor of natural gas coming from outside of building,Referred To Other Agency‐Housing Maintenance
7049,Security Alarm,SIO Director's Office,11/20/2013,131120011,11/20/2013,7:20 AM,,False Alarm
7050,Citizen Contact,Gilman Parking Structure,11/20/2013,131120014,11/20/2013,8:20 AM,Staff member complained of someone smoking,Gone On Arrival
7051,Bicyclist Stop,Center For Molecular Medicine,11/20/2013,131120018,11/20/2013,8:35 AM,,Verbal Warning Issued
7052,Illegal Vendor/Solicitor,Student Services Center‐Cashiers Office,11/20/2013,131120029,11/20/2013,10:13 AM,,Gone On Arrival
7053,Incomplete Wireless 911 Call,North Torrey Pines/Scholars Dr South‐Bus Stop,11/20/2013,131120030,11/20/2013,10:23 AM,,Gone On Arrival
7054,Illegal Camping,Lot 011,11/20/2013,131120033,11/20/2013,11:09 AM,Unoccupied transient camp,Information Only
7055,Assist Other Agency,Gilman Parking Structure,11/20/2013,131120036,11/20/2013,11:57 AM,Per California Highway Patrol‐motorist speeding,Information Only
7056,Suspicious Person,Student Center Bldg B,11/20/2013,131120038,11/20/2013,12:19 PM,,Gone On Arrival
7057,Welfare Check,Lot 103,11/20/2013,131120042,11/20/2013,1:48 PM,"Young adult male in manic state, parents trying to convince subject to go to hospital forevaluation",Field Interview
7058,Information,Warren Res Halls,11/20/2013,131120043,11/20/2013,3:50 PM,Custodian employees concerned about union representatives possibly preventing them fromclocking out,Information Only
7059,Non Injury Accident,Voigt Dr/Gilman Dr,11/20/2013,131120046,11/20/2013,6:50 PM,Involved parties exchanged information,Information Only
7060,Domestic Violence Disturbance,South Mesa Apartments,11/20/2013,131120047,11/20/2013,7:13 PM,Male & female in verbal argument,Field Interview
7061,Fire,Rita Atkinson Residences,11/20/2013,131120048,11/20/2013,7:16 PM,"Resident cooking, no fire",Information Only
7062,Security Alarm,Price Center‐Box Office,11/20/2013,131120049,11/20/2013,8:59 PM,,False Alarm
7063,Fire Alarm,RIMAC,11/20/2013,2013‐1901,11/20/2013,9:39 PM,Unknown suspect willfully pulled fire alarm pull station in the absence of a fire or emergency,Report Taken
7064,Suspicious Person,SIO Pier,11/20/2013,131120052,11/20/2013,10:55 PM,,Unable To Locate
7065,Quiet Hours Contact,Latin America Hall,11/20/2013,131120053,11/20/2013,11:54 PM,,Will Cooperate
7066,Noise Disturbance,The Village Bldg 4,11/15/2013,131115006,11/15/2013,1:19 AM,Loud music,Quiet On Arrival
7067,Signal Light Malfunction,Genesee Ave/Interstate 5,11/15/2013,131115015,11/15/2013,7:18 AM,,Referred To Other Agency‐Cal Trans
7068,Marijuana Contact,Stewart Hall,11/15/2013,131115026,11/15/2013,9:53 AM,,Unfounded
7069,Noise Disturbance,Pangea Dr/North Torrey Pines Rd,11/15/2013,131115029,11/15/2013,10:27 AM,"Group of people protesting at intersection, honking horns",Information Only
7070,Incomplete Wireless 911 Call,UCTR 111A,11/15/2013,131115033,11/15/2013,12:17 PM,,Checks OK
7071,Bicyclist Stop,Asante Hall,11/15/2013,131115039,11/15/2013,1:33 PM,,Verbal Warning Issued
7072,Disturbance,Hopkins Parking Structure,11/15/2013,131115044,11/15/2013,2:50 PM,Vehicle alarm,Checks OK
7073,Non Injury Accident,Washington Ave/Front Street,11/15/2013,2013‐1859,11/15/2013,3:10 PM,Collision: UC shuttle bus vs. other vehicle,Report Taken
7074,Grand Theft,Solis Hall,11/15/2013,2013‐1860,11/15/2013,2:50 PM‐3:50 PM,"Theft of bicycle, loss: $500.00",Report Taken
7075,Information,Sixth college Bldg 706,11/15/2013,131115056,11/15/2013,9:20 PM,"Per Resident Advisor, odor of marijuana in area",Information Only
7076,Medical Aid,Sixth College Res Halls,11/15/2013,2013‐1861,11/15/2013,9:40 PM,Excessive alcohol,Transported To Hospital
7077,Marijuana Contact,Sixth College Bldg 708,11/15/2013,2013‐1862,11/15/2013,9:52 PM,,"Closed By Citation, Adult"
7078,Dunk In Public,Lot 411/Town Square,11/15/2013,2013‐1864,11/15/2013,10:15 PM,,Transported To Detox
7079,Alcohol Contact,Revelle Apartments,11/15/2013,131115061,11/15/2013,10:16 PM,,Information Only
7080,Public Intoxication,SERF Building,11/15/2013,2013‐1863,11/15/2013,10:26 PM,,Transported To Detox
7081,Marijuana Contact,Stewart Hall,11/15/2013,131115065,11/15/2013,10:30 PM,"Per Resident Advisor, odor of marijuana in area",Information Only
7082,Information,Lot 704,11/15/2013,1631115066,11/15/2013,10:39 PM,Large crowd getting onto buses,Information Only
7083,Battery,Student Services Center,11/15/2013,131115067,11/15/2013,10:45 PM,"Mutual combat, no report wanted, unable to locate other involved party",Information Only
7084,Alcohol Contact,The Village West Bldg 4,11/15/2013,131115071,11/15/2013,11:11 PM,,Will Cooperate
7085,Petty Theft,Multipurpose Room,11/15/2013,2013‐1865,11/15/2013,11:49 PM,Amount of loss unknown at this time,Report Taken
7086,Welfare Check,Cognitive Sciences Bldg,11/15/2013,131115077,11/15/2013,11:58 PM,Male laying on the ground,Field Interview
7087,Alcohol Contact,Earls Place,11/8/2013,131108002,11/8/2013,1:54 AM,,Information Only
7088,Suicide Attempt,Sixth College Res Halls,11/8/2013,131108009,11/8/2013,3:36 AM,,Transported To Hospital For Evaluation
7089,Assist Other Agency,Blacks Beach Gate,11/8/2013,131108012,11/8/2013,4:38 AM,San Diego Police needs the gates unlocked,Information Only
7090,Information,North Mesa Apartments,11/8/2013,131108014,11/8/2013,6:38 AM,Broken window on vehicle,Information Only
7091,Suspicious Package,Library Walk,11/8/2013,131108016,11/8/2013,6:57 AM,,Checks OK
7092,Hazard Situation,Gilman Parking Structure,11/8/2013,131108032,11/8/2013,8:54 AM,Stranded taxi cab,Information Only
7093,Information Only,Price Center‐Panda Express,11/8/2013,131108041,11/8/2013,10:57 AM,Male high school student got lost from group,Checks OK
7094,Security Alarm,ERC Administration,11/8/2013,131108043,11/8/2013,11:45 AM,,False Alarm
7095,Assist Other Agency,Villa La Jolla Dr/La Jolla Village Dr,11/8/2013,131108045,11/8/2013,12:08 PM,"San Diego Police‐ Collision, vehicle vs. bicycle",Information Only
7096,Hazard Situation,Price Center‐Matthews Turnaround,11/8/2013,131108048,11/8/2013,1:03 PM,Vehicle stranded,Information Only
7097,Grand Theft,Geisel‐Circulation Desk,11/8/2013,2013‐1812,11/8/2013,1:10 PM‐1:30 PM,"Loss: $2,000.00",Report Taken
7098,Chemical Spill,Hubbs Hall,11/8/2013,131108051,11/8/2013,2:06 PM,Broken thermometer,Referred To Other Agency‐EH&S
7099,Burglary To Vehicle,Lot 510,11/8/2013,2013‐1813,11/8/2013,11:00 MA‐1:00 PM,"Loss: $1,140.00",Report Taken
7100,Disturbance,Preuss School,11/8/2013,131108054,11/8/2013,4:07 PM,Former student refusing to leave,Field Interview
7101,Information,Northview Information Booth,11/8/2013,131108055,11/8/2013,4:13 PM,Suspicious person,Information Only
7102,Hit & Run‐No Injuries,Lot 357,11/8/2013,131108058,11/8/2013,5:05 PM,Involved parties exchanged information,Information Only
7103,Information,Price Center,11/8/2013,131108059,11/8/2013,5:56 PM,"Noise disturbance, 3 students being loud, possibly have been drinking",Information Only
7104,Information,El Paseo Grande/La Jolla Shores Dr,11/8/2013,131108060,11/8/2013,6:12 PM,"Per San Diego Police, possible vehicle burglary",Unable To Locate
7105,Non Injury Accident,Lot 602,11/8/2013,131108062,11/8/2013,6:18 PM,Collision‐private vehicle vs. private vehicle,Report Taken
7106,Suspicious Person,Humanities & Social Sciences,11/8/2013,131108064,11/8/2013,6:54 PM,,Checks OK
7107,Suspicious Person,Eucalyptus Point Conference Center,11/8/2013,131108066,11/8/2013,8:28 PM,,Gone On Arrival
7108,Hazard Situation,1 Miramar Bldg 4,11/8/2013,131108067,11/8/2013,8:32 PM,Caller is out of town but believes she may have left hot curling iron on her bed,Checks OK
7109,Assist other Agency,La Jolla Village Dr/Villa La Jolla Dr,11/8/2013,131108070,11/8/2013,10:02 PM,Traffic lights aren't cycling thru,Checks OK
7110,Information,Northview Information Booth,11/8/2013,131108071,11/8/2013,10:30 PM,Large group waiting for party bus,Information Only
7111,Traffic Stop,La Jolla Village Dr/Villa La Jolla Dr,11/8/2013,2013‐1816,11/8/2013,11:20 PM,,"Closed By Citation, Adult"
7112,Alcohol Contact,Marshall Res Halls,11/8/2013,131108077,11/8/2013,11:42 PM,,Checks OK
7113,Quiet Hours Contact,Marshall Res Halls,11/8/2013,131108078,11/8/2013,11:48 PM,,Will Cooperate
7114,Marijuana Contact,Student Center Bldg A,11/3/2013,131103001,11/3/2013,12:07 AM,,Field Interview
7115,Welfare Check,Gilman Dr/Mandeville Ln,11/3/2013,131103002,11/3/2013,12:07 AM,"Group of three, 1 subject laying on ground",Checks OK
7116,Disturbance,Lot 113,11/3/2013,131103003,11/3/2013,12:13 AM,Fight,Checks Ok
7117,Noise Disturbance,Harlan Hall,11/3/2013,131103005,11/3/2013,12:20 AM,Loud music,Checks OK
7118,Non Injury Accident,Lot 113,11/3/2013,2013‐1789,11/3/2013,12:27 AM,"Subject backed up into UC vehicle, no damage","Closed By Citation, Adult"
7119,Information,Lot 406,11/3/2013,131103009,11/3/2013,12:28 AM,People using fingers to write/draw on windows of vehicles,Information Only
7120,Welfare Check,Brennan Hall,11/3/2013,131103011,11/3/2013,12:35 AM,Parent unable to get ahold of daughter,Checks OK
7121,Disturbance,South Mesa Apartments,11/3/2013,131103012,11/3/2013,12:40 AM,Loud party,Will Cooperate
7122,Welfare Check,Tioga Hall,11/3/2013,2013‐1788,11/3/2013,12:50 AM,Excessive alcohol,Transported To Hospital
7123,Drunk In Public,Scholars Dr North,11/3/2013,131103019,11/3/2013,1:44 AM,Agitated male slamming doors,Checks OK
7124,Citizen Contact,Matthews Apartments,11/3/2013,131103021,11/3/2013,2:04 AM,"Group of 3, has been drinking",Field Interview
7125,Assist Other Agency,Latin America Hall,11/3/2013,131103024,11/3/2013,2:59 AM,"Per Resident Advisor, intoxicated female being uncooperative",Information Only
7126,Disturbance,Central Mesa Apartments,11/3/2013,131103027,11/3/2013,9:00 AM,Male and female having verbal argument,Field Interview
7127,Medical Aid,Warren Field,11/3/2013,131103028,11/3/2013,10:48 AM,Female injured during rugby game,Transported To Hospital
7128,Disturbance,Thornton Hospital,11/3/2013,131103029,11/3/2013,12:35 PM,Adult male refusing to leave emergency waiting room,Information Only
7129,Burglary To Vehicle,Gilman Parking Structure,11/3/2013,2013‐1790,11/3/2013,10:00 AM‐1:40 PM,Damage/Loss: $1400.00,Report Taken
7130,Skateboard Stop,Price Center,11/3/2013,131103033,11/3/2013,3:49 PM,2 juvenile males trick biking,Gone On Arrival
7131,Medical Aid,Robert Paine Center,11/3/2013,131103034,11/3/2013,4:04 PM,Adult female passed out,Medical Aid Refused
7132,Marijuana Contact,Revelle Apartments,11/3/2013,131103038,11/3/2013,5:28 PM,,Information Only
7133,Preserve The Peace,South Mesa Apartments,11/3/2013,2013‐1791,11/3/2013,6:11 PM,,Report Taken
7134,Medical Aid,Tioga Hall,11/13/2013,131113002,11/13/2013,12:07 AM,Young adult female with earache,Transported To Hospital
7135,Welfare Check,Lot 207,11/13/2013,131113003,11/13/2013,12:35 AM,"3 males, 1 sitting down crying",Field Interview
7136,Noise Disturbance,Village East 1,11/13/2013,131113003,11/13/2013,1:44 AM,"People standing between buildings 1 & 2, smoking and talking",Gone On Arrival
7137,Security Alarm,Student Services Center,11/13/2013,131113010,11/13/2013,6:21 AM,,False Alarm
7138,Security Alarm,SIO Library,11/13/2013,131113022,11/13/2013,8:26 AM,,False Alarm
7139,Vandalism,Natural Sciences Building,11/13/2013,131113026,11/13/2013,9:03 AM,Lab equipment wires cut,Information Only
7140,Welfare Check,Price Center,11/13/2013,131113031,11/13/2013,9:28 AM,"2nd hand information, male caller stating he is off meds and hallucinating",Unable To Locate
7141,Fire Alarm,Rebecca & John Moores Cancer Center,11/13/2013,131113039,11/13/2013,10:40 AM,,False Alarm
7142,Citizen Contact,Gilman Dr/Lot 406,11/13/2013,131113044,11/13/2013,12:37 PM,Impede the flow of traffic,Verbal Warning Issued
7143,Bicyclist Stop,Engineer Ln,11/13/2013,131113048,11/13/2013,1:21 PM,,Verbal Warning Issued
7144,Bicyclist Stop,Rupertus Wy/Russell Ln,11/13/2013,131113049,11/13/2013,1:30 PM,,Verbal Warning Issued
7145,Suspicious Person,Housing & Dining,11/13/2013,131113051,11/13/2013,1:42 PM,,Gone On Arrival
7146,Citizen Contact,Chemistry Research Building,11/13/2013,131113058,11/13/2013,3:28 PM,Regarding possible additional information regarding recent thefts at location,Information Only
7147,Ticket Sign Off,UCSD Police Department,11/13/2013,131113060,11/13/2013,4:30 PM,,Information Only
7148,Fire Alarm,Mandell Weiss Theatre,11/13/2013,131113067,11/13/2013,6:27 PM,,False Alarm
7149,Citizen Contact,Lot 208,11/13/2013,131113069,11/13/2013,6:36 PM,Regarding vehicle door being dinged possibly by vehicle parked next to reporting party,Information Only
7150,Injury,Muir Field,11/13/2013,131113072,11/13/2013,6:48 PM,Adult female injured during women's rugby practice,Transported To Hospital
7151,Citizen Contact,UCSD Police Department,11/13/2013,131113074,11/13/2013,6:56 PM,Receiving unwanted text messages,Information Only
7152,Suspicious Person,North Mesa Apartments,11/13/2013,131113077,11/13/2013,8:07 PM,,Field Interview
7153,Marijuana Contact,Sixth College Apartments,11/13/2013,131113084,11/13/2013,11:24 PM,,Information Only
7154,Grand Theft Of Bicycle,Pangea Park,11/12/2013,2013‐1850,11/8/2013‐11/12/2013,11:30 AM‐2:00 PM,Loss: $990.00,Online Report
7155,Theft Of Bicycle,Center Hall,11/13/2013,2013‐1851,11/13/2013,7:00 AM‐8:50 AM,Loss: $450.00,Online Report
7156,Drunk In Public,Engineering Bldg Unit 1,11/26/2013,131126002,11/26/2013,12:48 AM,,Checks OK
7157,Animal Call,Villa La Jolla Dr/La Jolla Village Dr,11/26/2013,131126022,11/26/2013,9:28 AM,,Referred To Other Agency‐EH&S
7158,Petty Theft,Price Center,11/26/2013,131126024,11/26/2013,9:35 AM,"No theft, found property returned to owner",Information Only
7159,Citizen Contact,Che Café,11/26/2013,131126025,11/26/2013,9:43 AM,"Broken down vehicle, motorist already called for tow truck",Information Only
7160,Hit & Run‐No Injuries,Muir‐Biology Bldg,11/26/2013,131126027,11/25/2013,Unknown,Incident number issued,Information Only
7161,Petty Theft,North Torrey Pines Rd,11/26/2013,2013‐1924,11/22/2013‐11/23/2013,7:00 PM‐10:00 AM,Loss: $600.00,Report Taken
7162,Security Alarm,Pacific Hall,11/26/2013,131126029,11/26/2013,11:27 AM,,False Alarm
7163,Stalking,Internet,11/26/2013,2013‐1930,11/26/2013,2:10 PM,,Report Taken
7164,Security Alarm,USE Credit Union,11/26/2013,131126038,11/26/2013,2:29 PM,,False Alarm
7165,Medical Aid,Ralphs,11/26/2013,131126040,11/26/2013,4:39 PM,Female fainted,Transported To Hospital
7166,"Disturbance, Psych Subject",Student Health,11/26/2013,131126043,11/26/2013,5:11 PM,Female student hallucinating,Transported To Hospital For Evaluation
7167,Non Injury Accident,Lot 104,11/26/2013,131126048,11/26/2013,8:07 PM,Standing by until two truck arrives,Information Only
7168,Marijuana Contact,Stewart Hall,11/26/2013,131126055,11/26/2013,9:59 PM,Odor of marijuana in area,Unable To Locate
7169,Security Alarm,Bookstore,11/26/2013,131126056,11/26/2013,10:16 PM,,False Alarm
7170,Noise Disturbance,Douglas Hall,11/26/2013,131126057,11/26/2013,10:17 PM,Loud party,Will Cooperate
7171,Medical Aid,Geneva Hall,11/26/2013,2013‐1934,11/26/2013,11:14 PM,,Transported To Detox
7172,Drunk In Public,Sixth College Apartments,11/26/2013,2013‐1935,11/26/2013,11:15 PM,,Closed By Adult Arrest
7173,Theft Of Bicycle,Galbraith Hall,11/20/2013,2013‐1925,11/19/2013,11:00 AM‐12:40 PM,Loss: $200.00,Online Report
7174,Theft Of Bicycle,Mayer Lab,11/21/2013,2013‐1926,11/21/2013,3:00 PM‐4:30 PM,Loss: $300.00,Online Report
7175,Theft Of Bicycle,1 Miramar,11/22/2013,2013‐1927,11/22/2013,1:00 AM‐1:10 AM,Loss: $200.00,Online Report
7176,Theft Of Bicycle,CAL IT2,11/22/2013,2013‐1928,11/21/2013,6:00 PM‐9:00 PM,Loss: $700.00,Online Report
7177,Theft Of Bicycle,VA Hospital Bike Racks,11/22/2013,2013‐1929,11/22/2013,12:15 PM‐5:00 PM,Loss: $400.00,Online Report
7178,Theft Of Bicycle,Outback Adventures,11/23/2013,2013‐1931,11/22/2013,2:00 PM‐2:55 PM,Loss: $650.00,Online Report
7179,Theft Of Bicycle,South Mesa Apartments,11/23/2013,2013‐1932,11/23/2013,2:05 PM,Loss: $800.00,Online Report
