,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
6308,Brandishing a Weapon,Thornton Hospital,7/11/2012,2012‐0861,7/11/2012,1:30 PM,No actual firearm seen,Report Taken
6309,Incomplete Wireless 911 Call,Matthews Ln,7/11/2012,120711036,7/11/2012,2:55 PM,,Checks OK
6310,Information,I‐5/La Jolla Village Dr,7/11/2012,120711039,7/11/2012,4:58 PM,Second hand information of hit & run,Referred To Other Agency‐California Highway Patrol
6311,Information,Mesa Verde Hall,7/11/2012,120711040,7/11/2012,5:26 PM,Decomposed bone found,Checks OK‐Animal Bone
6312,Suspicious Vehicle,Telemedicine Bldg,7/11/2012,120711047,7/11/2012,8:53 PM,,Checks OK
6313,Medical Aid,Stephen Birch Aquarium,7/11/2012,120711048,7/11/2012,8:57 PM,"Elderly adult lost consciousness, now conscious and breathing",Transported To Hospital
6314,Suspicious Person,ERC Laundry,7/11/2012,120711051,7/11/2012,10:24 PM,,Field Interview
6315,Information,Muir Commons,7/11/2012,120711052,7/11/2012,10:34 PM,Vehicle driving very fast,Information Only
6316,Citizen Flagdown,Lot 303,7/11/2012,120711054,7/11/2012,10:43 PM,"Vandalism‐two vehicle tires punctured, damage: $300.00",Report Taken
6317,Citizen Flagdown,Genesee Ave,7/1/2012,120701002,7/1/2012,1:13 AM,Motorist locked out of vehicle,Information Only
6318,Alcohol Contact,Rady School Of Management,7/1/2012,120701003,7/1/2012,1:14 AM,,Information Only
6319,Disturbance,Coast Apartments,7/1/2012,120701006,7/1/2012,2:12 AM,Loud music,Will Cooperate
6320,Burglary,1 Miramar Bldg 3,7/1/2012,120701008,7/1/2012,3:36 AM,"No burglary, subject entered wrong apartment",Field Interview
6321,Burglary To Vehicle,Coast Apartments,7/1/2012,2012‐0837,06/30/2012‐07/01/2012,11:00 PM‐10:15 AM,,Report Taken
6322,Vandalism,Coast Apartments,7/1/2012,2012‐0838,06/30/2012‐07/01/2012,9:00 PM‐1:00 PM,"Vandalism to vehicle, damage: $150.00",Report Taken
6323,Drinking In Public,Off Campus‐Villa Del Norte Shopping Center,7/1/2012,2012‐0839,7/1/2012,1:40 PM,,"Closed By Citation, Adult"
6324,Vandalism To Vehicle,Coast Apartments,7/1/2012,2012‐0840,06/30/2012‐07/01/2012,8:00 PM‐2:40 PM,Amount of damage unknown,Report Taken
6325,Assist Other Agency,La Jolla Del Sol Apartments,7/1/2012,120701025,7/1/2012,3:49 PM,San Diego Police Department‐Searching for battery suspect,Information Only
6326,Suspicious Person,Rita Atkinson Residences,7/1/2012,120701027,7/1/2012,4:35 PM,,Field Interview
6327,Burglary Alarm,Student Services Center‐Financial Aid,7/1/2012,120701038,7/1/2012,7:54 PM,,False Alarm
6328,Vandalism,Parking Lot 113,7/7/2012,2012-0855,7/6/2012,2:00 AM - 11:30 AM,Damage to a motorcycle.  Estimated Damage:  $340.00,Report Taken
6329,Citizen Flagdown,Parking Lot 701,7/9/2012,120709009,7/9/2012,7:52 AM,,Information Only
6330,Citizen Flagdown,Parking Lot 208,7/9/2012,120709018,7/9/2012,10:14 AM,Directions,Information Only
6331,Illegal Parking,Glider Port,7/9/2012,2012-0856,7/9/2012,10:43 AM,Vehicle blocked in,Report Taken
6332,Unknown Injury Accident,Library Walk,7/9/2012,120709021,7/9/2012,11:02 AM,Bicyclist crashed into tree.  Subject refused medics.,Information Only
6333,Burglary Alarm,Rebecca and John Moores Cancer Center,7/9/2012,120709023,7/9/2012,12:01 PM,,False Alarm
6334,Incomplete Wireless Call,Pines,7/9/2012,120709024,7/9/2012,12:07 PM,Nothing heard,Checks Ok
6335,Burglary Alarm,Medical Teaching Facility,7/9/2012,120709025,7/9/2012,12:32 PM,,False Alarm
6336,Burglary Alarm,Sanford Consortium,7/9/2012,120709028,7/9/2012,1:10 PM,,False Alarm
6337,Suicide Attempt,Glider Port,7/9/2012,2012-0857,7/9/2012,1:25 PM,,Transported to Hospital by medics
6338,Burglary Alarm,Leichtag Biomedical Building,7/9/2012,120709031,7/9/2012,1:35 PM,,False Alarm
6339,Burglary Alarm,Pacific Hall,7/9/2012,120709032,7/9/2012,1:49 PM,,False Alarm
6340,Lost Property,Los Angeles International Airport,7/9/2012,120709036,6/26/2012,3:30 PM,Lost passport,Information Only
6341,Gas/Water/Sewer Leak,Engineering Building Unit,7/9/2012,120709041,7/9/2012,5:46 PM,,Referred to Other Agency - EH&S
6342,Report of Hit and Run No Injuries,Parking Lot 102,7/9/2012,120709042,7/9/2012,5:50 PM,"RP received a note on vehicle stating he hit another vehicle, no damage on vehicle",Information Only
6343,Citizen Contact,Challenger Hall,7/9/2012,120709044,7/9/2012,7:21 PM,Possible burglary,Information Only
6344,Suicide Attempt,Blacks Beach Gate,7/9/2012,120709045,7/9/2012,7:38 PM,,Subject located by lifeguards
6345,Disturbance Noise,Rimac,7/9/2012,120709047,7/9/2012,8:25 AM,Loud music,Information Only
6346,Fire,Asante Hall,7/9/2012,2012-0858,7/9/2012,8:35 PM,RP advised oil fire on stove extinguished,Report Taken
6347,Illegal Parking,Rita Atkinson Residences,7/9/2012,120709050,7/9/2012,9:52 PM,,Information Only
6348,Disturbance Noise,Brennan Hall,7/9/2012,120709051,7/9/2012,9:55 PM,,Will Cooperate
6349,Burglary Alarm,Cashiers Office,7/9/2012,120709052,7/9/2012,10:42 PM,,False Alarm
6350,Illegal Parking,1 Miramar Building 2,7/9/2012,120709054,7/9/2012,10:56 PM,,Cited
6351,Illegal Parking,1 Miramar Building 4,7/9/2012,120709055,7/9/2012,11:02 PM,,Information Only
6352,Information,Revelle Apartments,7/19/2012,120719003,7/19/2012,12:20 AM,Two people smoking outside apartment,Information Only
6353,Suspicious Vehicle,1 Miramar Parking Structure,7/19/2012,120719004,7/19/2012,1:49 AM,,Checks OK
6354,Suspicious Vehicle,Visual Arts 1,7/19/2012,120719006,7/19/2012,2:17 AM,,Checks OK
6355,Citizen Flagdown,Osler,7/19/2012,120719028,7/19/2012,9:55 AM,Directions needed,Information Only
6356,Minor Injury Accident,La Jolla Village,7/19/2012,120719045,7/19/2012,3:25 PM,,Referred To Other Agency‐San Diego Police Department
6357,Information,Blacks Beach Gate,7/19/2012,120719046,7/19/2012,4:40 PM,Cliff collapsed onto beach,Referred To Other Agency‐Risk Management
6358,Information,Lot 103,7/19/2012,120719047,7/19/2012,4:44 PM,Three males drinking beer by basketball courts,Gone On Arrival
6359,Disturbance,South Mesa Apartments,7/19/2012,120719056,7/19/2012,9:57 PM,Loud party,Will Cooperate
6360,Burglary Alarm,Student Services Center‐Cashiers Office,7/19/2012,120719058,7/19/2012,10:33 PM,,False Alarm
6361,Alcohol Contact,Discovery Wy‐Lifeguard Tower,7/21/2012,2012‐0885,7/21/2012,1:48 AM,Three subjects drinking alcohol in public,"Two Adult Citations, One Adult Arrest"
6362,Illegal Parking,Coast Apartments,7/21/2012,120721002,7/21/2012,2:31 AM,,Information Only
6363,Burglary Alarm,Student Services Center,7/21/2012,120721010,7/21/2012,9:08 AM,,False Alarm
6364,Citizen Flagdown,North Mesa Apartments,7/21/2012,120721016,7/21/2012,9:55 AM,Vehicle on sidewalk,Information Only
6365,Incomplete Phone Call,Pangea Parking Structure‐Payphone,7/21/2012,120721021,7/21/2012,12:07 PM,,
6366,Citizen Flagdown,Lot 4001,7/21/2012,120721023,7/21/2012,2:18 PM,Directions needed,Information Only
6367,Injury,Gilman Dr/Villa La Jolla Dr,7/21/2012,2012‐0886,7/21/2012,2:49 PM,"Subject slipped and fell going down dirt embankment, possible broken wrist",Paramedics Transported To Hospital
6368,Suspicious Person,La Jolla Village Square,7/21/2012,120721025,7/21/2012,3:29 PM,,Unable To Locate
6369,Illegal Parking,Lot 002,7/21/2012,120721027,7/21/2012,4:21 PM,,Unfounded
6370,Information,Del Mar Beach,7/21/2012,120721028,7/21/2012,4:22 PM,Subject stung by sting ray,Referred To Other Agency‐Lifeguards
6371,Incomplete Wireless 911 Call,Muir Commons,7/21/2012,120721032,7/21/2012,6:01 PM,,Checks OK
6372,Information,Glider Port,7/21/2012,120721034,7/21/2012,6:51 PM,Suspicious person,Transferred To San Diego Police
6373,Injury,RIMAC,7/21/2012,120721037,7/21/2012,7:48 PM,Injured basketball player,Medics Responded
6374,Disturbance,T29‐Martin House,7/21/2012,120721038,7/21/2012,8:11 PM,Juveniles possibly trying to start fire,Turned Over To Parents
6375,Incomplete Wireless 911 Call,Tuolomne Apartments,7/21/2012,120721039,7/21/2012,8:44 PM,,Checks OK
6376,Alcohol Contact,Revelle Plaza,7/21/2012,120721043,7/21/2012,9:29 PM,,Information Only
6377,Assist Other Agency,Revelle Plaza,7/21/2012,120721044,7/21/2012,10:00 PM,Residential Advisor requesting assistance while making rounds,Information Only
6378,Disturbance,Porters Pub,7/21/2012,2012‐0887,7/21/2012,11:08 PM,Battery on person,Report Taken
6379,Burglary Alarm,Biomedical Library,7/21/2012,120721046,7/21/2012,11:53 PM,,False Alarm
6380,Quiet Hours Contact,Revelle Apartments,7/14/2012,120714002,7/14/2012,12:10 AM,,Information Only
6381,Person Down,Bonner Hall,7/14/2012,2012‐0868,7/14/2012,12:35 AM,Alcohol involved,
6382,Disturbance,Main Gym,7/14/2012,120714006,7/14/2012,12:39 AM,Suspicious person,Field Interview
6383,Disturbance,Black Hall,7/14/2012,120714009,7/14/2012,2:05 AM,Male and female heard arguing,Unable To Locate
6384,Citizen Flagdown,Voigt Dr/Matthews Ln,7/14/2012,120714010,7/14/2012,2:29 AM,,Transported To Hospital
6385,Disturbance,Revelle Apartments,7/14/2012,2012‐0869,7/14/2012,3:00 AM,Non UCSD affiliate continuously causing disturbance around campus,Stay Away Order Issued
6386,Suspicious Vehicle,Lot 102,7/14/2012,120714012,7/14/2012,3:35 AM,,Information Only
6387,Suspicious Person,1 Miramar Bldg 2,7/14/2012,120714015,7/14/2012,5:21 AM,,Unable To Locate
6388,Citizen Contact,Mobil Station,7/14/2012,120714023,7/14/2012,11:31 AM,Reporting party wants to provide information to Police Officer,Information Only
6389,Injury,Lot 303,7/14/2012,2012‐0870,7/14/2012,1:13 PM,Elderly female tripped and fell,Transported To Hospital
6390,Suspicious Person,Café Roma,7/14/2012,2012‐0871,7/14/2012,3:30 PM,,Closed By Adult Arrest
6391,Citizen Flagdown,Gilman Dr/Myers Dr,7/14/2012,120714032,7/14/2012,4:36 PM,Directions needed,Information Only
6392,Suspicious Person,Center Hall,7/14/2012,120714034,7/14/2012,6:28 PM,,Unable To Locate
6393,Illegal Camping,Internal Medicine Group Bldg 3,7/14/2012,120714035,7/14/2012,7:23 PM,,Information Only
6394,Information,Center Hall,7/14/2012,120714037,7/14/2012,7:35 PM,Audible alarm coming from electrical/phone room,Referred To Other Agency‐Facilities Management
6395,Unknown Trouble,Black Hall,7/14/2012,2012‐0872,7/14/2012,9:07 PM,Verbal argument between couple,Report Taken
6396,Burglary,Kathmandu,7/14/2012,120714050,7/14/2012,11:17 PM,"No burglary, campers climbing through window",Information Only
6397,Illegal Parking,Rita Atkinson Residences,7/4/2012,120704006,7/4/2012,5:52 AM,,Information Only
6398,Suspicious Vehicle,Lot 701,7/4/2012,120704012,7/4/2012,11:01 AM,,Checks OK
6399,Burglary Alarm,Engineering Bldg Unit 3A,7/4/2012,120704013,7/4/2012,11:12 AM,,False Alarm
6400,Skateboard Stop,Ridge Walk South,7/4/2012,120704019,7/4/2012,6:43 PM,,Information Only
6401,Suicidal Subject,Cardiovascular Center,7/4/2012,120704020,7/4/2012,6:57 AM,Subject walked into hospital,Information Only
6402,Hazardous Materials Incident,Sanford Consortium,7/4/2012,120704022,7/4/2012,7:20 PM,Potassium Hydroxide,Referred To Other Agency‐EH&S
6403,Burglary Alarm,Sutdent Services Center,7/4/2012,120704023,7/4/2012,8:47 PM,,False Alarm
6404,Reckless Driving,Rita Atkinson Residences,7/4/2012,120704027,7/4/2012,10:19 PM,Vehicle drove onto sidewalk,Checks OK
6405,Disturbance,Lot 504,7/4/2012,120704029,7/4/2012,11:41 PM,Male and female in a loud verbal argument,Field Interview
6406,Grand Theft,Computer Science And Engineering,6/28/2012,2012‐0843,6/15/2012‐6/18/2012,11:00 AM‐10:00 AM,Loss: $975.00,Online Report
6407,Petty Theft,RIMAC Basketball Courts,6/30/2012,2012‐0844,6/30/2012,5:30 PM‐7:00 PM,Loss: $200.00,Online Report
6408,Grand Theft,Canyonview Pool,7/2/2012,2012‐0845,7/2/2012,7:00 AM‐9:00 AM,"Loss: $1,420.00",Online Report
6409,Fire,Center For Molecular Medicine,7/12/2012,120712017,7/12/2012,9:29 AM,"No fire, steam from exhaust vent",Unfounded
6410,Incomplete Wireless 911 Call,Muir Commons,7/12/2012,120712019,7/12/2012,10:02 AM,,Checks OK
6411,Medical Aid,Housing And Dining,7/12/2012,120712023,7/12/2012,11:45 AM,"Adult female having chest pains, conscious and breathing",Transported To Hospital
6412,Fire,Center For Molecular Medicine,7/12/2012,120712034,7/12/2012,5:12 PM,"No fire, steam from vent again",Referred To Other Agency‐Facilities Management
6413,Suicide Attempt,Torrey Pines Center South,7/12/2012,120712035,7/12/2012,7/12/2012,,Transported To Hospital
6414,Incomplete Wireless 911 Call,York Hall,7/12/2012,120712036,7/12/2012,6:55 PM,,Checks OK
6415,Incomplete Phone Call/911 Hangup,La Jolla Playhouse,7/12/2012,120712038,7/12/2012,7:29 PM,,Unable To Locate
6416,Report Of Battery,Warren Field,7/12/2012,2012‐0863,7/12/2012,6:45 PM,,Verbal Warning Issued
6417,Bicyclist Stop,The Village Bldg 1,7/12/2012,120712046,7/12/2012,8:38 PM,,Verbal Warning Issued
6418,Noise Disturbance,Argo Hall,7/12/2012,120712057,7/12/2012,10:57 PM,Loud talking and yelling,Information Only
6419,Noise Disturbance,Village East 5,7/2/2012,120702001,7/2/2012,12:51 AM,Loud music,Will Cooperate
6420,Disturbance,North Mesa Apartments,7/2/2012,2012‐0841,7/2/2012,1:08 AM,Public intoxication,Transported To Detox
6421,Vandalism To Vehicle,Lot 304,7/2/2012,2012‐0842,6/28/2012,7:15 AM‐4:00 PM,Damage: $209.00,Report Taken
6422,Traffic Hazard,Genesee Ave/North Torrey Pines Rd,7/2/2012,120702012,7/2/2012,8:50 AM,Disabled vehicle,Referred To Other Agency‐San Diego Police Department
6423,Chemical Spill,Biomedical Sciences Bldg,7/2/2012,120702020,8:50 AM,10:09 AM,"Mercury thermometer broke, spill contained",Referred To Other Agency‐EH&S
6424,Disturbance,Revelle College,7/2/2012,120702027,7/2/2012,1:27 PM,Verbal argument,Information Only
6425,Skateboard Stop,Revelle Plaza,7/2/2012,120702029,7/2/2012,4:00 PM,Group of trick skaters,Will Cooperate
6426,Illegal Parking,Rita Atkinson Residences,7/2/2012,120702034,7/2/2012,9:49 PM,,Cited
6427,Trespass,Main Gym,7/2/2012,120702036,7/2/2012,11:32 PM,Small group inside jacuzzi,Field Interview
6428,Quiet Hours Contact,Brennan Hall,7/27/2012,120727001,7/27/2012,12:47 AM,,Will Cooperate
6429,Quiet Hours Contact,Brennan Hall,7/27/2012,120727002,7/27/2012,12:53 AM,,Information Only
6430,Burglary,KECK SIO,7/27/2012,120727009,7/27/2012,2:35 AM,,Unfounded
6431,Indecent Exposure,Sixth College Bldg 705,7/27/2012,120727010,7/27/2012,2:35 AM,Seen by Community Service Officer,Unable To Locate
6432,Suspicious Vehicle,Lot 002,7/27/2012,120727011,7/27/2012,5:05 AM,,Checks OK
6433,Burglary Alarm,RIMAC-Home Plate,7/27/2012,120727012,7/27/2012,6:03 AM,,False Alarm
6434,Burglary Alarm,LGTB Resource Center,7/27/2012,120727020,7/27/2012,8:38 AM,,False Alarm
6435,Citizen Contact,Rita Atkinson Residences,7/27/2012,120727029,7/27/2012,9:55 AM,White chalk writing possibly threatening in nature,Checks OK
6436,Incomplete Wireless 911 Call,Tioga Hall,7/27/2012,120727030,7/27/2012,9:58 AM,,Checks OK
6437,Suspicious Person,Mandeville Center,7/27/2012,120727031,7/27/2012,10:21 AM,Non affiliate seen bathing in restroom,Will Cooperate
6438,Trespass,Center Hall,7/27/2012,2012-0904,7/27/2012,10:44 AM,Non affiliate sleeping inside men's restroom,Stay Away Order Issued
6439,Incomplete Wireless 911 Call,Tioga Hall,7/27/2012,120727034,7/27/2012,12:06 PM,,Unable To Locate
6440,Minor Injury Accident,Pharmaceutical Sciences,7/27/2012,2012-0905,7/27/2012,2:38 PM,"Van vs. bicyclist, no medical attention wanted",Report Taken
6441,Disturbance,Galbraith Hall,7/27/2012,2012-0906,7/27/2012,3:25 PM,Subject making suicidal threats,Transported To Hospital
6442,Unknown Injury Accident,La Jolla Village Dr/Gilman Dr,7/27/2012,120727039,7/27/2012,3:56 PM,Per San Diego Police- a vehicle spun out and is underneath bridge,Unable To Locate
6443,Incomplete Wireless 911 Call,Cal IT2,7/27/2012,120727040,7/27/2012,4:19 PM,,Checks OK
6444,Armed Suspicious Person,IGPP,7/27/2012,2012-0907,7/27/2012,6:09 PM,Non affiliate seen cutting wires with pocket knife,Stay Away Order Issued
6445,Incomplete Wireless 911 Call,Café Ventanas,7/27/2012,120727045,7/27/2012,8:01 PM,,Unable To Locate
6446,Unknown Trouble,Rita Atkinson Residences,7/27/2012,120727051,7/27/2012,11:08 PM,Small child heard screaming and crying,Unable To Locate
6447,Suspicious Person,Pacific Hall,7/8/2012,120708002,7/8/2012,12:16 AM,,Verbal Warning Issued
6448,Quiet Hours Contact,Village East 1,7/8/2012,120708005,7/8/2012,1:08 AM,,Information Only
6449,Noise Disturbance,Central Mesa Apartments,7/8/2012,120708009,7/8/2012,2:52 AM,Alcohol involved,Closed By Adult Arrest
6450,Grand Theft,Asante House‐Conference Room,7/8/2012,2012‐0852,7/8/2012,12:00 AM‐8:30 AM,Loss: $2370.00,Report Taken
6451,Citizen Contact,Mobil Station,7/8/2012,2012‐0853,7/8/2012,11:20 AM,Pedestrian disobeying traffic sign,Closed By Adult Arrest
6452,Citizen Contact,Price Center,7/8/2012,120708022,7/8/2012,4:07 PM,Assistance needed with bike lock,Information Only
6453,Illegal Parking,Lot 306,7/8/2012,120708023,7/8/2012,4:24 PM,,Checks OK
6454,Tow Request,South Mesa Apartments,7/8/2012,2012‐0854,7/8/2012,4:30 PM,Vehicle registration expired more than six months,Information Only
6455,Incomplete Wireless 911 Call,North America Hall,7/8/2012,120708025,7/8/2012,4:49 PM,,Checks OK
6456,Information,Humanities And Social Sciences,7/8/2012,120708027,7/8/2012,5:48 PM,Suspicious person,Information Only
6457,Noise Disturbance,Bates Hall,7/18/2012,120718010,7/18/2012,7:08 AM,Loud music,Will Cooperate
6458,Bicyclist Stop,Health Sciences Dr/Voigt Dr,7/18/2012,120718024,7/18/2012,9:39 AM,,Verbal Warning Issued
6459,Traffic Hazard,Gilman Dr/Villa La Jolla Dr,7/18/2012,120718026,7/18/2012,10:07 AM,MTS bus broke down,Information Only
6460,Information,Northview Information Booth,7/18/2012,120718030,7/18/2012,10:45 AM,Bushes obstructing view of motorists,Referred To Other Agency
6461,Incomplete Wireless 911 Call,I‐5/Genesee Ave,7/18/2012,120718032,7/18/2012,10:50 AM,,Information Only
6462,Skateboard Stop,Chemistry Research Bldg,7/18/2012,120718034,7/18/2012,10:59 AM,,Verbal Warning Issued
6463,Non Injury Accident,Lot 383,7/18/2012,2012‐0880,7/18/2012,11:00 AM,UC vehicle vs. UC shuttle bus,Report Taken
6464,Ticket Sign Off,Lot 504,7/18/2012,120718036,7/18/2012,11:48 AM,,Information Only
6465,Found Property,Sixth College,7/18/2012,120718037,7/18/2012,11:49 PM,,Information Only
6466,Demonstration,Library Walk,7/18/2012,120718041,7/18/2012,1:24 PM,,Information Only
6467,Vandalism,Mandeville,7/18/2012,2012‐0882,7/13/2012‐7/18/2012,6:00 PM‐11:30 AM,"Fire extinguisher discharged inside auditorium and recital hall, damage: $500.00",Report Taken
6468,Bicyclist Stop,Lot 411,7/18/2012,120718049,7/18/2012,2:36 PM,,Verbal Warning Issued
6469,Incomplete Phone Call/911 Hang‐up,Telecomm Node B,7/18/2012,120718050,7/18/2012,2:55 PM,,Checks OK
6470,Incomplete Phone Call/911 Hang‐up,Science And Engineering Research,7/18/2012,120718051,7/18/2012,4:14 PM,,Checks OK
6471,Welfare Check,Lot 701,7/18/2012,120718053,7/18/2012,4:24 PM,Adult male walking in middle of street,Unable To Locate
6472,Suspicious Person,Pangea Parking Structure,7/18/2012,2012‐0883,7/18/2012,9:31 PM,Public intoxication,Transported To Detox
