,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
2551,Citizen Flagdown,Voigt Dr/Gilman Dr,2/9/2018,1802090032,2/9/2018,9:52 AM,Report of vandalism,Unable To Locate
2552,Petty Theft,Sixth College Apartments,2/9/2018,2018‐0210,2/7/2018‐2/9/2018,11:00 AM,"Victim's clothing stolen from dryer, loss $340.00",Report Taken
2553,Petty Theft ‐ Bicycle,Visual Arts Building,2/9/2018,2018‐0209,2/8/2018‐2/9/2018,4:45 PM‐1:30 AM,Loss $850.00,Report Taken
2554,Counter Collision Report,Lot 505,2/9/2018,2018‐0211,12/15/2017,5:00 PM,UC vehicle backed up into brick wall,Report Taken
2555,Security Alarm,UCTR 201,2/9/2018,1802090045,2/9/2018,1:43 PM,,False Alarm
2556,Ticket Sign Off,UCSD Police Department,2/9/2018,1802090048,2/9/2018,2:15 PM,,Service Provided
2557,Hit & Run  Collision ‐ No Injuries,Lot 453,2/9/2018,2018‐0212,2/9/2018,11:31 AM‐2:21 PM,,Report Taken
2558,Lost Property,"Tijuana, Mexico",2/9/2018,2018‐0213,2/2/2018,11:00 PM,Lost foreign passport,Report Taken
2559,Hit & Run  Collision  ‐ No Injuries,Central Utilities Plant,2/9/2018,2018‐0214,2/9/2018,3:30 PM‐3:45 PM,,Report Taken
2560,Noise Disturbance,ERC Residential Life Office,2/9/2018,1802090054,2/9/2018,4:27 PM,Loud music and game of musical chairs,Unfounded
2561,Illegal Parking,RIMAC Field,2/9/2018,1802090056,2/9/2018,4:53 PM,,Unable To Locate
2562,Illegal Parking,Scholars Dr North,2/9/2018,1802090058,2/9/2018,5:16 PM,,Citation Issued
2563,Bicyclist Stop,Scholars Dr South/Scholars Ln,2/9/2018,1802090060,2/9/2018,5:33 PM,,Verbal Warning Issued
2564,Citizen Contact,UCSD Police Department,2/9/2018,1802090061,2/9/2019,5:43 PM,"Reporting party says unknown male has approached her twice on library walk, accusing her of taking his picture",Service Provided
2565,Information,Villa La Jolla Dr,2/9/2018,1802090066,2/9/2018,8:26 PM,Group of males and females fighting in parking lot of Rock Bottom,Information Only
2566,Hazard Situation,Voigt Bridge,2/9/2018,1802090071,2/9/2018,9:53 PM,"Per CSO, three people climbing the fence of the overpass",Unable To Locate
2567,Illegal Camping,Price Center,2/9/2018,1802090077,2/9/2018,10:38 PM,,Checks OK
2568,Security Alarm,Keck SOM,2/9/2018,1802090080,2/9/2018,10:48 PM,,False Alarm
2569,Marijuana Contact,Marshall Apartments East,2/9/2018,1802090084,2/9/2018,11:32 PM,,Referred To Student Conduct
2570,Suspicious Vehicle,Lot 701,2/9/2018,180290085,2/9/2018,11:47 PM,,Checks OK
2571,Petty Theft ‐ Bicycle,UC 201,2/9/2018,2018‐0215,2/8/2018‐2/9/2018,9:00 PM‐8:00 AM,Loss $600.00,Online Report
2572,Domestic Violence,UCSD Medical Center ‐ Hillcrest,2/9/2018,HC18‐02‐08‐0232,2/8/2018,8:45 PM,Patient reported to staff she is experiencing domestic violence in her home,Referred To Other Agency ‐ San Diego Police Department
2573,Quiet Hours Contact,The Village East Building 1,2/27/2018,1802270001,2/27/2018,12:24 AM,,Will Cooperate
2574,Welfare Check,North Torrey Pines Rd,2/27/2018,1802270002,2/27/2018,12:25 AM,Female crying,Checks OK
2575,UC Policy Violation,Gilman Dr,2/27/2018,1802270003,2/27/2018,12:31 AM,Smoking,Field Interview
2576,Citizen Contact,Gilman Dr,2/27/2018,1802270004,2/27/2018,12:44 AM,,Will Cooperate
2577,Extortion,Argo Hall,2/27/2018,2018‐0294,2/27/2018,12:45 AM,"Suspect threatened to release provocative video of victim on Facebook unless he paid $5,000.00",Report Taken
2578,Quiet Hours Contact,Argo Hall,2/27/2018,1802270010,2/27/2018,2:19 AM,,Referred To Student Conduct
2579,Suspicious Vehicle,Hopkins Parking Structure,2/27/2018,1802270013,2/27/2018,3:26 AM,,Citation Issued
2580,Suspicious Person,Central Research Services Facility,2/27/2018,1802270017,2/27/2018,5:19 AM,,Cancelled
2581,Burglary,UNEX F,2/27/2018,2018‐0295,2/26/2018‐2/27/2018,4:00 PM‐6:00 AM,"Unknown suspect(s) forced entry into building and stole power tools, loss $300.00, damage $200.00",Report Taken
2582,Stolen Vehicle,La Jolla Del Sol Apartments,2/27/2018,1802270022,2/27/2018,7:38 AM,,Cancelled
2583,Gas/Water/Sewer Leak,Social Sciences Building,2/27/2018,1802270030,2/27/2018,10:04 AM,Odor of natural gas,Referred To Other UCSD Department
2584,Lost Property,Price Center,2/27/2018,1802270031,2/27/2018,10:14 AM,"Reporting party left backpack at event, was told it was turned into lost & found, but no one has the backpack",Property Located
2585,Medical Aid,Challenger Hall,2/27/2018,1802270036,2/27/2018,11:01 AM,Young adult female having difficulty breathing and vision going in and out,Transported To Hospital
2586,Ticket Sign Off,UCSD Police Department,2/27/2018,1802270038,2/27/2018,11:24 AM,,Service Provided
2587,Injury,Stephen birch Aquarium,2/27/2018,2018‐0296,2/27/2018,11:23 AM,"Report of female who had fallen, hit head and lost consciousness",Medical Transportation Declined
2588,Collision With Injury,Rebecca & John Moores Cancer Center,2/27/2018,2018‐0297,2/27/2018,1:50 PM,"Vehicle vs. Pedestrian, female pedestrian was transported to hospital",Report Taken
2589,Disturbance,UCSD Police Department,2/27/2018,1802270043,2/27/2018,2:09 PM,Verbal argument heard on intercom on street in front of station,Field Interview
2590,Burglary To Vehicle,Lot 704,2/27/2018,1802270044,2/27/2018,9:00 AM‐2:17 PM,"Victim's vehicle broken into, parking pass and miscellaneous property stolen",Service Provided
2591,Lost Property,UCSD Police Department,2/27/2018,1802270050,2/27/2018,4:00 PM,Report of lost passport,Information Only
2592,Found Property,Engineering Building Unit 3B,2/27/2018,1802270055,2/27/2018,7:45 PM,Found cell phone,Returned To Owner
2593,Collision with Injury,Voigt Dr/Campus Point Dr,2/27/2018,2018‐0298,2/27/2018,7:30 PM,"Vehicle vs. Bicyclist, bicyclist transported to hospital for minor injuries",Report Taken
2594,Skateboard Stop,Scholars Dr North/Muir College Dr,2/27/2018,1802270058,2/27/2018,9:59 PM,,Verbal Warning Issued
2595,Bicyclist Stop,Scholars Dr South/Lot 102,2/27/2018,1802270059,2/27/2018,10:06 PM,,Verbal Warning Issued
2596,Suspicious Person,Mandell Weiss Theatre,2/27/2018,1802270063,2/27/2018,10:20 PM,,Unable To Locate
2597,Suspicious Vehicle,1 Miramar Parking Structure,2/27/2018,1802270065,2/27/2018,10:41 PM,Possible student aged transient camping inside vehicle,Information Only
2598,Quiet Hours Contact,The Village West Building 1,2/12/2018,1802120002,2/12/2018,12:34 AM,,Will Cooperate
2599,Noise Disturbance,Housing & Dining ‐ Bus Stop,2/12/2018,1802120003,2/12/2018,12:45 AM,Group of males smoking and being loud,Will Cooperate
2600,Noise Disturbance,Tioga Hall,2/12/2018,1802120004,2/12/2018,1:34 AM,Sound of items being dropped and people talking loudly,Referred To Student Conduct
2601,Security Alarm,Thornton Pavilion,2/12/2018,1802120005,2/12/2018,3:16 AM,,Cancelled
2602,Property Damage,Campus Services Complex Building D,2/12/2018,2018‐0220,2/12/2018,8:30 AM,"Report of damage to UC vehicle, unknown when or how damage occurred",Report Taken
2603,Disturbance,Price Center,2/12/2018,1802120019,2/12/2018,9:06 AM,Two male transients arguing,Field Interview
2604,Medical Aid,CAL IT2,2/12/2018,1802120022,2/12/2018,11:03 AM,Adult female experiencing chest pains,Transported To Hospital
2605,Ticket Sign Off,UCSD Police Department,2/12/2018,1802120025,2/12/2018,11:57 AM,,Service Provided
2606,Ticket Sign Off,UCSD Police Department,2/12/2018,1802120026,2/12/2018,11:58 AM,,Cancelled
2607,Petty Theft ‐ Bicycle,Pangea North East Railing,2/12/2018,2018‐0221,2/7/2018‐2/12/2018,6:00 PM‐8:30 AM,Loss $120.00,Report Taken
2608,Security Alarm,SDCCU ‐ North Torrey Pines Rd,2/12/2018,1802120032,2/12/2018,2:55 PM,,Checks OK
2609,Fraud,"La Jolla, CA",2/12/2018,2018‐0222,2/10/2018,3:00 PM,"Unknown suspect(s) fraudulently obtained and used victim's credit card information, loss $700.00",Report Taken
2610,Medical Aid,Rebecca & John Moores Cancer Center,2/12/2018,1802120041,2/12/2018,6:45 PM,Request for transport to hospital for patient,Referred To Other Agency
2611,Medical Aid,Pangea Parking Structure,2/12/2018,1802120043,2/12/2018,7:18 PM,Young adult female having trouble breathing and feels like vomiting,Transported To Hospital
2612,Information,UCSD Police Department,2/12/2018,1802120044,2/12/2018,7:38 PM,Assist other agency,Information Only
2613,Security Alarm,Leichtag Biomedical Building,2/12/2018,1802120046,2/12/2018,8:01 PM,,False Alarm
2614,UC Policy Violation,Scholars Dr North/North Point Dr,2/12/2018,1802120047,2/12/2018,8:46 PM,Smoking,Referred To Student Conduct
2615,UC Policy Violation,Mesa Nueva Building A,2/12/2018,1802120049,2/12/2018,9:44 PM,,Referred To Student Conduct
2616,Information,Lot 504,2/12/2018,1802120053,2/12/2018,10:55 PM,Vehicle booted for outstanding citations,Information Only
2617,Marijuana Contact,Geneva Hall,2/12/2018,1802120055,2/12/2018,11:29 PM,,Student Conduct Referral
2618,Petty Theft,Computer Science & Engineering Building,2/12/2018,2018‐0223,2/9/2018‐2/10/2018,3:00 PM‐3:00 PM,"Wallet stolen from victim's backpack, loss $20.00",Online Report
2619,Petty Theft ‐ Bicycle,Muir College,2/12/2018,2018‐0231,2/12/2018,6:35 PM,Loss $125.00,Online Report
2620,Battery,UCSD Medical Center ‐ Hillcrest,2/12/2018,HC18‐02‐11‐0245,2/11/2018,9:36 AM,Patient attempted to slap and bite security guard as he assisted placing patient into medical restraints,Hospital Security Report Taken
2621,Alcohol Contact,The Village East Building 1,2/19/2018,1802190001,2/19/2018,12:09 AM,,Referred To Student Conduct
2622,Citizen Contact,UCSD Police Department,2/19/2018,1802190002,2/19/2018,1:15 AM,Report of sexual harassment,Service Provided
2623,UC Policy Violation,ERC Residential Life Office,2/19/2018,1802190006,2/19/2018,2:19 AM,Student sleeping,Checks OK
2624,Noise Disturbance,Rita Atkinson Residences,2/19/2018,1802190008,2/19/2018,2:41 AM,Subjects shouting and being loud near bridge,Gone On Arrival
2625,Alcohol Contact,Oceanview Terrace,2/19/2018,1802190009,2/19/2018,2:47 AM,,Referred To Student Conduct
2626,Drug Violation,Genesee Ave/North Torrey Pines Rd,2/19/2018,2018‐0263,2/19/2018,3:10 AM,11377(A) HS‐ Possession of controlled substance,"Closed By Citation, Adult"
2629,Illegal Camping,Pangea Parking Structure,2/19/2018,1802190018,2/19/2018,5:31 PM,,Field Interview
2630,Information Only,Galbraith Hall,2/19/2018,2018‐0264,12/16/2017,12:29 AM,Students had unathourized alcohol event,Report Taken
2631,Skateboard Stop,Revelle Commons,2/19/2018,1802190032,2/19/2018,1:04 PM,,Verbal Warning Issued
2632,Ticket Sign Off,UCSD Police Department,2/19/2018,1802190035,2/19/2018,1:24 PM,,Service Provided
2633,Found Property,UCSD Police Department,2/19/2018,1802190036,2/19/2018,1:30 PM,Report of found wallet at Costa Verde,Service Provided
2634,Lost Property,UCSD Police Department,2/19/2018,1802190052,2/19/2018,5:41 PM,Report of lost wallet,Information Only
2635,Citizen Flagdown,Price Center,2/19/2018,1802190060,2/19/2018,6:36 PM,,Checks OK
2636,Information,The Village West Building 1,2/19/2018,1802190062,2/19/2018,6:41 PM,"Caller trying to assist someone check into rented guest suite, office is closed",Referred To Othe UCSD Department
2637,Disturbance,Brown Hall,2/19/2018,1802190068,2/19/2018,7:23 PM,,Information Only
2638,Welfare Check,Meteor Hall,2/19/2018,1802190077,2/19/2018,8:24 PM,"Parent hasn't heard from son since 9:00 PM previous evening, subject not responding to texts or phone calls",Checks OK
2639,Security Alarm,Isaacs Hall,2/19/2018,1802190079,2/19/2018,8:36 PM,,Checks OK
2640,Welfare Check,Marshall Res Halls,2/19/2018,1802190081,2/19/2018,8:52 PM,,Cancelled
2641,Security Alarm,Leichtag Biomedical Building,2/19/2018,1802190086,2/19/2018,9:36 PM,,False Alarm
2642,Citizen Contact,Lot 352,2/19/2018,1802190090,2/19/2018,10:04 PM,"Reporting party thinks someone went through his vehicle, nothing missing or damaged",Service Provided
2643,Marijuana Contact,Lot 406,2/19/2018,1802190092,2/19/2018,10:21 PM,,Referred To Student Conduct
2644,Illegal Parking,1 Miramar Building 2,2/19/2018,1802190092,2/19/2018,10:26 PM,,Citation Issued
2645,Citizen Contact,Central Mesa Apartments,2/19/2018,1802190098,2/19/2018,11:28 PM,Littering,Referred To Student Conduct
2646,Theft,UCSD Medical Center ‐ Hillcrest,2/19/2018,HC18‐02‐19‐0297,2/18/2018,9:54 AM,Patient stole coffee from Arbor Café,Hospital Security Report Taken
2647,Noise Disturbance,Oceania Hall,2/14/2018,1802140001,2/14/2018,12:06 AM,Loud talking,Referred To Student Conduct
2648,UC Policy Violation,Tamarack Apartments,2/14/2018,1802140002,2/14/2018,12:42 AM,Smoking in stairwell,Referred To Student Conduct
2649,Noise Disturbance,Asante Hall,2/14/2018,1802140007,2/14/2018,2:19 AM,"Complaint of someone having loud intercourse, consistent problem",Referred To Student Conduct
2650,Suspicious Person,Voigt Dr/Gilman Dr,2/14/2018,1802140023,2/14/2018,8:19 AM,,Gone On Arrival
2651,Bicyclist Stop,Thurgood Marshall Ln/International Ln,2/14/2018,1802140025,2/14/2018,8:49 AM,,Written Warning Issued
2652,Welfare Check,Geisel Library,2/14/2018,1802140033,2/14/2018,9:45 AM,"Possibly psych subject, yelling and students and staff",Unable To Locate
2653,Bicyclist Stop,Supercomputer Center,2/14/2018,1802140035,2/14/2018,10:12 AM,,Written Warning Issued
2654,Suspicious Person,64 Degrees,2/14/2018,1802140037,2/14/2018,10:42 AM,,Unable To Locate
2655,Trespass,UCTR 301,2/14/2018,1802140042,2/14/2018,11:31 AM,Student refusing to leave,Gone On Arrival
2656,Unknown Injury Collision,Genesee Ave/Campus Point Dr,2/14/2018,1802140043,2/14/2018,12:21 PM,,Referred To Other Agency
2657,Fire Alarm,Tenaya Hall,2/14/2018,1802140044,2/14/2018,12:34 PM,,False Alarm
2658,Incomplete Wireless 911 Call,Geisel Library,2/14/2018,18021400415,2/14/2018,12:40 PM,,Checks OK
2659,Welfare Check,Central Mesa Apartments,2/14/2018,1802140046,2/14/2018,12:59 PM,"Per San Diego Police, received call from clinical social worker requesting officers to check on student",Field Interview
2660,Welfare Check,Gilman Dr/Evening Way,2/14/2018,1802140049,2/14/2018,2:15 PM,Female crying on east curb line,Checks OK
2661,UC Policy Violation,Price Center,2/14/2018,1802140050,2/14/2018,2:31 PM,Group of subjects smoking in area between Geisel Library and Price Center,Unable To Locate
2662,Suspicious Person,Center For Molecular Medicine East,2/14/2018,1802140051,2/14/2018,2:43 PM,,Unable To Locate
2663,Bicyclist Stop,Russell Ln/Rupertus Wy,2/14/2018,1802140053,2/14/2018,3:46 PM,,Verbal Warning Issued
2664,Non Injury Collision,52 East,2/14/2018,1802140056,2/14/2018,4:37 PM,Subject at fault fled towards Mission Trails on foot,Referred To Other Agency
2665,Citizen Contact,Hopkins Parking Structure,2/14/2018,1802140057,2/14/2018,5:21 PM,"Dispute over parking space, reporting party believes other involved party scraped RP's vehicle",Service Provided
2666,Information,Lot 113,2/14/2018,1802140058,2/14/2018,5:54 PM,Male seemed like he was hiding in the trees waiting the reporting party and friend,Unable To Locate
2667,Counter Collision Report,3900 Lebon Dr,2/14/2018,2018‐0233,2/14/2018,6:38 PM,UC shuttle bus vs. Other vehicle,Report Taken
2668,Noise Disturbance,The Village West Building 3,2/14/2018,1802140063,2/14/2018,7:35 PM,"Loud stomping, screaming and yelling",Service Provided
2669,Information,glider Port,2/14/2018,1802140065,2/14/2018,7:58 PM,"Per CSO, someone using grill by their vehicle",Field Interview
2670,Suspicious Person,Mesa Nueva Building B,2/14/2018,1802140066,2/14/2018,8:44 PM,,Gone On Arrival
2671,Grand Theft/Fraud,Marshall Dorms,2/14/2018,2018‐0234,2/14/2018,12:00 PM,"Victim scammed into purchasing $1,150.00 worth of Itune cards",Report Taken
2672,Disturbance ‐ Psych Subject,Revelle Apartments,2/14/2018,1802140071,2/14/2018,9:26 PM,Older male yelling and throwing rocks,Gone On Arrival
2673,Fire Alarm,Mesa Nueva Building C,2/14/2018,1802140072,2/14/2018,9:36 PM,,Referred To Other Agency
2674,Security Alarm,Leichtag Biomedical Building,2/14/2018,1802140074,2/14/2018,9:39 PM,,False Alarm
2675,Citizen Flagdown,Revelle Apartments,2/14/2018,1802140075,2/14/2018,9:41 PM,,Checks OK
2676,Fire Alarm,Argo Hall,2/14/2018,1802140077,2/14/2018,9:54 PM,Burnt food,Service Provided
2677,Bicyclist Stop,Scholars Dr North/Pangea Dr,2/14/2018,1802140084,2/14/2018,11:22 PM,,Verbal Warning Issued
2678,Security Alarm,North Torrey Pines Rd,2/14/2018,1802140085,2/14/2018,11:29 PM,,False Alarm
2679,UC Policy Violation,Lot 504,2/14/2018,1802140086,2/14/2018,11:55 PM,Smoking,Verbal Warning Issued
2680,Clery Incident Report ‐ Rape/Domestic Violence,Unknown,2/14/2018,2018‐0232,Unknown,Unknown,,Information Only
2681,Quiet Hours Contact,Sixth College Apartments,2/21/2018,1802210002,2/21/2018,12:05 AM,,Will Cooperate
2682,Security Alarm,Media Center Communications,2/21/2018,1802210017,2/21/2018,8:32 AM,,False Alarm
2683,Suspicious Package,J. Craig Ventner Institute,2/21/2018,1802210021,2/21/2018,9:21 AM,,Checks OK
2684,Bicyclist Stop,Hopkins/Voigt Dr,2/21/2018,1802210023,2/21/2018,9:57 AM,,Verbal Warning Issued
2685,Bicyclist Stop,Scholars Dr South/Scholars Ln,2/21/2018,1802210024,2/21/2018,10:41 AM,,Verbal Warning Issued
2686,Illegal Parking,Warren Lecture Hall,2/21/2018,1802210029,2/21/2018,12:28 PM,,Referred to Other UCSD Department
