,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
2795,Petty Theft,Meteor Hall,11/29/2011,2011‐1570,11/29/2011,4:40 PM‐5:10 PM,Loss: $32.00,Report Taken
2796,Burglary To Vehicle,Lot 207,11/29/2011,2011‐1571,11/29/2011,4:30 PM‐6:20 PM,Loss: $350.00,Report Taken
2797,Burglary,Central Mesa Apartments,11/29/2011,2011‐1572,11/29/2011,2:30 PM‐6:55 PM,Loss: $300.00,Report Taken
2798,Assist Other Agency,Geisel Library,11/29/2011,111129061,11/29/2011,10:46 PM,Per San Diego PD‐Welfare check,Unable To Locate‐Subject Non‐Affiliate
2799,Bicyclist Stop,Voigt Dr/Lyman Ln,11/29/2011,111129064,11/29/2011,11:54 AM,,Verbal Warning Issued
2800,Petty Theft,ERC Dorms,11/26/2011,2011‐1568,11/26/2011,6:10 PM‐7:10 PM,Loss: $350.00,Online Report
2801,Petty Theft,Earth Hall Apartments,11/28/2011,2011‐1569,11/10/2011‐11/13/2011,3:15 PM‐2:00 PM,Loss: $140.00,Online Report
2802,Quiet Hours Contact,Village East 5,11/23/2011,111123006,11/23/2011,1:11 AM,,Will Cooperate
2803,Fire Alarm,Argo And Blake Hall,11/23/2011,111123023,11/23/2011,8:34 AM,,False Alarm
2804,Bicyclist Stop,Voigt Dr/Hopkins Dr,11/23/2011,111123027,11/23/2011,8:57 AM,,Verbal Warning Issued
2805,Disturbance,CAPS‐Galbraith,11/23/2011,111123033,11/23/2011,9:45 AM,Unstable/disoriented person,Transported To Hospital
2806,Incomplete Wireless Call,Center Hall,11/23/2011,111123035,11/23/2011,9:49 AM,,Unable To Locate
2807,Incomplete Wireless Call,Student Services Center,11/23/2011,111123039,11/23/2011,11:21 AM,,Checks OK
2808,Suspicious Person,Mesa Apartments,11/23/2011,2011‐1549,11/23/2011,11:30 AM,Bike caser,Report Taken
2809,Medical Aid,Lot 702,11/23/2011,111123043,11/23/2011,12:05 PM,"Female having seizure, breathing but unresponsive",Transported To Hospital
2810,Hit & Run,Lot 701,11/23/2011,2011‐1550,11/23/2011,12:00 AM‐12:30 PM,,Report Taken
2811,Lost Property,Unknown,11/23/2011,111123048,11/23/2011,1:47 PM,Passport,Information Only
2812,Reckless Driving,Campus Service Complex Bldg F,11/23/2011,111123051,11/23/2011,2:31 PM,,Checks OK
2813,Medical Aid,Rebecca And John Moores Cancer Center,11/23/2011,111123055,11/23/2011,4:36 PM,"Anemic patient, conscious and breathing",Transported To Hospital
2814,Noise Disturbance,La Jolla Del Sol Apartments,11/23/2011,111123056,11/23/2011,4:59 PM,Loud Television,Checks OK
2815,Incomplete Phone Call/911 Hangup,Central Mesa Apartments,11/23/2011,111123057,11/23/2011,5:13 PM,,Checks OK
2816,Fire Alarm,Leichtag Biomedical Bldg,11/16/2011,111116007,11/16/2011,4:50 AM,,False Alarm
2817,Information,Student Services Center,11/16/2011,111116019,11/16/2011,7:14 AM,Small group with signs gathering,Information Only
2818,Medical Aid,Mesa Childcare Center,11/16/2011,111116025,11/16/2011,8:35 AM,"Adult male having chest pains, conscious and breathing",Family Member Will Transport To Hospital
2819,Illegal Parking,Lot 004,11/16/2011,111116029,11/16/2011,9:15 AM,,Information Only
2820,Illegal Parking,Supercomputer Center,11/16/2011,111116032,11/16/2011,9:29 AM,,Referred To Other Agency‐Parking
2821,Suspicious Person,Argo Hall,11/16/2011,111116035,11/16/2011,10:36 AM,Unstable female,Transported To Hospital For Evaluation
2822,Hit & Run,Rebecca And John Moores Cancer Center,11/16/2011,2011‐1524,11/16/2011,11:30 PM,,Report Taken
2823,Incomplete Wireless Call,Muir Commons,11/16/2011,111116045,11/16/2011,12:56 PM,"Normal conversation heard, Unable to call back",Unable To Locate
2824,Hazard Situation,Leichtag Biomedical,11/16/2011,111116049,11/16/2011,1:54 PM,Broken slide with possible bio hazardous materials,Referred To Other Agency‐EH&S
2825,Incomplete Wireless Call,Visual Arts 1,11/16/2011,111116051,11/16/2011,2:02 PM,,Checks OK
2826,Collision With Injury,Supercomputer Center,11/16/2011,2011‐1525,11/16/2011,2:45 PM,Bicyclist crashed into tree,Transported To Hospital
2827,Citizen Flagdown,Lot 508,11/16/2011,111116057,11/16/2011,3:23 PM,Directions,Information Only
2828,Welfare Check,North Mesa Apartments,11/16/2011,111116060,11/16/2011,7:04 PM,Ill female not answering phone,Checks OK
2829,Incomplete Phone Call/911 Hangup,Central Mesa Apartments,11/16/2011,111116065,11/16/2011,10:17 PM,Reporting party heard female calling for help,"Checks Area, Unable To Locate"
2830,Noise Disturbance,Africa Hall,11/16/2011,111116069,11/16/2011,11:46 PM,Running around,Will Cooperate
2831,Alcohol Contact,Warren Student Activity Center,11/6/2011,111106009,11/6/2011,1:10 AM,,Field Interview
2832,Disturbance,Geneva Hall,11/6/2011,111106003,11/6/2011,1:14 AM,Loud party,Will Cooperate
2833,Alcohol Contact,Goldberg Hall,11/6/2011,111106010,11/6/2011,1:22 AM,Loud talking,Field Interview
2834,Quiet Hours Contact,Geneva Hall,11/6/2011,111106011,11/6/2011,1:34 AM,,Information Only
2835,Possession Of Marijuana,The village Bldg 4,11/6/2011,111106005,11/6/2011,1:42 AM,"No marijuana, alcohol contact only",Information Only
2836,Quiet Hours Contact,The Village Bldg 8,11/6/2011,111106015,11/6/2011,1:58 AM,,Will Cooperate
2837,Noise Disturbance,Matthews Apartments,11/6/2011,111106007,11/6/2011,2:01 AM,Loud talking,Will Cooperate
2838,Suspicious Vehicle,Library Walk,11/6/2011,111106017,11/6/2011,2:28 AM,,Checks OK
2839,Indecent Exposure,I‐Walk,11/6/2011,111106018,11/6/2011,2:28 AM,,Unable To Locate
2840,Alcohol Contact,The Village Bldg 1,11/6/2011,111106020,11/6/2011,2:47 AM,,Will Cooperate
2841,Incomplete Wireless Call,Marshall Res Halls,11/6/2011,111106022,11/6/2011,3:17 AM,,Checks OK
2842,Noise Disturbance,Argo Hall,11/6/2011,111106023,11/6/2011,3:32 AM,Loud music,"Complaint Cancelled, Music Turned Off"
2843,Vandalism,Humanities And Social Sciences,11/6/2011,2011‐1479,11/6/2011,4:16 AM‐5:00 AM,"Glass window destroyed, Damage: $500.00",Report Taken
2844,Fire Alarm,East Campus Office Bldg,11/6/2011,111106025,11/6/2011,5:39 AM,,False Alarm
2845,Skateboard Stop,Robert Paine Center,11/6/2011,111106034,11/6/2011,9:13 AM,,Verbal Warning Issued
2846,Medical Aid,Warren Field,11/6/2011,111106041,11/6/2011,10:23 AM,"Young female complaining of neck pain, conscious and breathing",Transported To Hospital
2847,Medical Aid,Warren Field,11/6/2011,111106042,11/6/2011,11:12 AM,"Young female hit head, conscious and breathing",Transported To Hospital
2848,Burglary Alarm,Engineering Bldg Unit 1,11/6/2011,111106043,11/6/2011,11:14 AM,,False Alarm
2849,Burglary To Vehicle,Pangea Parking Structure,11/6/2011,2011‐1480,11/6/2011,2:00 AM‐10:00 AM,"Victim's unsecured vehicle entered and items stolen, Loss: $164.00",Report Taken
2850,Medical Aid,Warren Field,11/6/2011,111106046,11/6/2011,1:16 PM,"Young female with neck injury, conscious and breathing",Transported To Hospital
2851,Burglary Alarm,Center For Molecular Medicine,11/6/2011,111106050,11/6/2011,4:03 PM,,False Alarm
2852,Burglary Alarm,Torrey Pines Center South,11/6/2011,111106052,11/6/2011,4:46 PM,,False Alarm
2853,Incomplete Wireless Call,Biomedical Library,11/6/2011,111106055,11/6/2011,7:03 PM,,Checks OK
2854,Burglary Alarm,UNEX K,11/6/2011,111106056,11/6/2011,7:07 PM,,False Alarm
2855,Information Only,Gilman Parking Structure,11/6/2011,111106067,11/6/2011,11:37 PM,"Caller hit another vehicle, went to get paper to leave information, other vehicle was gone uponcaller's return",Information Only
2856,Incomplete Wireless Call,UCSD Police Department,11/10/2011,111110004,11/10/2011,12:32 AM,,Checks OK
2857,Disturbance,Mesa Verde Hall,11/10/2011,111110005,11/10/2011,12:36 AM,Loud party,Will Cooperate
2858,Noise Disturbance,Africa Hall,11/10/2011,111110008,11/10/2011,1:29 AM,Loud talking and jumping,Information Only
2859,Incomplete Wireless Call,The Village Bldg 6,11/10/2011,111110009,11/10/2011,1:34 AM,,Checks OK
2860,Burglary Alarm,Engineering Bldg Unit 3A,11/10/2011,111110010,11/10/2011,2:10 AM,,False Alarm
2861,Suspicious Person,Price Center,11/10/2011,111110012,11/10/2011,3:26 AM,,Checks OK
2862,Bicyclist Stop,Mandeville Center,11/10/2011,111110025,11/10/2011,10:08 AM,,Verbal Warning Issued
2863,Information,Café Vita,11/10/2011,111110026,11/10/2011,10:11 AM,Found property,Information Only
2864,Information,Geisel Library,11/10/2011,111110031,11/10/2011,11:27 AM,"Suspicious letters, no crime found",Information Only
2865,Information,UCSD Police Department,11/10/2011,111110032,11/10/2011,11:29 AM,Lost passport,Information Only
2866,Suspicious Person,Sanford Consortium,11/10/2011,11110035,11/10/2011,12:59 PM,,Checks OK
2867,Hazard Situation,Applied Physics And Math,11/10/2011,111110036,11/10/2011,1:04 PM,"Suspicious smell, possibly gas",Checks OK
2868,Medical Aid,Biomedical Sciences Bldg,11/10/2011,111110038,11/10/2011,1:18 PM,"Subject having an allergic reaction to rat bite, conscious with shallow breathing",Transported To Hospital
2869,Incomplete Wireless Call,North Torrey Pines Rd/Pangea Dr,11/10/2011,111110039,11/10/2011,1:51 PM,,Checks OK
2870,Citizen Contact,Los Angeles,11/10/2011,2011‐1499,9/18/2011,Unknown,Identity theft,Report Taken
2871,Petty Theft,Science And Engineering Research,11/10/2011,2011‐1502,11/10/2011,Unknown,Loss: $200.00,Report Taken
2872,Vandalism,Center For Molecular Genetics,11/10/2011,2011‐1501,11/10/2011,4:40 PM,"Graffiti, Damage: $300.00",Report Taken
2873,Vandalism,Beagle,11/10/2011,111110047,11/10/2011,4:18 PM,Graffiti,Cleaned up
2874,Information,Hopkins Parking Structure,11/10/2011,111110050,11/10/2011,5:52 PM,Caller needs assistance with locating keys,Information Only
2875,Burglary Alarm,Urey Hall,11/10/2011,111110053,11/10/2011,6:39 PM,,False Alarm
2876,Welfare Check,RIMAC,11/10/2011,111110056,11/10/2011,9:47 PM,Suicidal threats,Transported To Hospital
2877,Suspicious Person,Warren Mall,11/10/2011,111110057,11/10/2011,9:52 PM,,Field Interview
2878,Alcohol Contact,Kathmandu,11/10/2011,111110059,11/10/2011,10:46 PM,,Information Only
2879,Alcohol Contact,Kathmandu,11/10/2011,111110062,11/10/2011,11:16 PM,,Information Only
2880,Medical Aid,RIMAC,11/10/2011,111110063,11/10/2011,11:32 PM,"Young adult male passed out, conscious and disoriented",Transported To Hospital
2881,Alcohol Contact,Kathmandu,11/10/2011,111110064,11/10/2011,11:39 PM,,Information Only
2882,Noise Disturbance,Bates Hall,11/10/2011,111110065,11/10/2011,11:48 PM,,Verbal Warning Issued
2883,Burglary Alarm,Leichtag Biomedical Bldg,11/25/2011,111125002,11/25/2011,1:11 AM,,False Alarm
2884,Burglary Alarm,Leichtag Biomedical Bldg,11/25/2011,111125005,11/25/2011,3:39 AM,,False Alarm
2885,Medical Aid,Douglas Hall,11/25/2011,111125019,11/25/2011,10:50 AM,"Infant having seizures, conscious and breathing",Transported To Hospital By Parents
2886,Illegal Parking,Lot 359,11/25/2011,111125020,11/25/2011,11:29 AM,,Information Only
2887,Illegal Parking,Lot 359,11/25/2011,111125025,11/25/2011,1:25 PM,,Information Only
2888,Assist Other Agency,VA Hospital,11/25/2011,111125030,11/25/2011,3:14 PM,VA Police‐Stolen tag,Cited
2889,Illegal Parking,Lot 359,11/25/2011,111125033,11/25/2011,6:56 PM,,Cited
2890,Suspicious Vehicle,Galbraith Hall,11/25/2011,111125034,11/25/2011,7:17 PM,Pizza delivery,Verbal Warning Issued
2891,Suspicious Vehicle,Scholars Dr North,11/25/2011,111125042,11/25/2011,10:49 PM,,Checks OK
2892,Noise Disturbance,Coast Apartments,11/28/2011,111128005,11/28/2011,1:52 AM,Possibly moving furniture,Quiet On Arrival
2893,Demonstration,Geisel Library,11/28/2011,111128012,11/28/2011,7:48 AM,Study Out Students studying outside,Information Only
2894,Injury,North Mesa Apartments,11/28/2011,2011‐1562,11/28/2011,8:19 AM,"Young female fainted and hit head, conscious and breathing",Transported To Hospital
2895,Information,Lot 308,11/28/2011,2011‐1563,11/28/2011,8:50 AM‐9:40 AM,Large tree limb landed on vehicles,Report Taken
2896,Hazard Situation,Library Walk,11/28/2011,111128030,11/28/2011,10:52 AM,"String across library walk, tripping hazard",Referred To Other Agency‐Facilities Management
2897,Injury,Russell Ln/Serf Bldg,11/28/2011,2011‐1564,11/08/2011‐11/28/2011,6:00 PM‐11:17 AM,Subject hit by bicyclist,Transported To Hospital By Friend
2898,Medical Aid,Rebecca And John Morres Cancer Center,11/28/2011,111128034,11/28/2011,12:10 PM,"Patient feeling ill, conscious and breathing",Referred To Other Agency
2899,Vandalism,Main Gym,11/28/2011,111128042,11/28/2011,2:28 PM,2nd hand information of Graffiti,Unable To Locate
2900,Bicyclist Stop,Mandeville Center,11/28/2011,111128044,11/28/2011,2:37 PM,Trick bicyclist,Gone On Arrival
2901,Incomplete Wireless Call,Center Hall,11/28/2011,111128049,11/28/2011,4:56 PM,,Checks OK
2902,Medical Aid,Village East 1,11/28/2011,111128053,11/28/2011,5:50 PM,"Young male vomiting, conscious and breathing",Transported To Hospital
2903,Disturbance,Miramar Bldg 2,11/28/2011,2011‐1566,11/28/2011,8:04 PM,Domestic dispute,Report Taken
2904,Disturbance,Gilman Dr/Myers Dr,11/28/2011,111128057,11/28/2011,9:02 PM,"Suspicious person, talking loudly on corner",Gone On Arrival
2905,Theft Of Bicycle,Latin America Hall,11/28/2011,2011‐1565,11/18/2011‐11/22/2011,11:00 AM‐11:00 AM,Loss: $250.00,Online Report
2906,Collision With Injury,Scholars Drive South/P‐103,7/13/2011,2011‐0956,7/13/2011,9:05 AM,Two bicyclists collided when yielding for pedestrians. One bicyclist was injured and transportedto hospital.,Report Taken
2907,Petty Theft,Warren Mall,7/13/2011,110713028,7/13/2011,9:44 AM,Bookstore will handle internally,Information Only
2908,Medical Aid,Radiation Oncology Center,7/13/2011,110713040,7/13/2011,1:03 PM,"Male having a possible seizure in parking lot, transported to hospital.",Information Only
2909,Information,Humanities and Social Sciences,7/13/2011,110713041,7/13/2011,1:11 PM,"Damage to guard rail from Muir parking lot near elevator, could be a hazard.",Referred to Other Agency
2910,Signal Light Malfunction,Campus Point Dr/Voigt Dr,7/13/2011,110713042,7/13/2011,1:12 PM,Causing traffic jam,Cancelled Before Dispatch
2911,Bicyclist Stop,Health Sciences Dr/Athena Circle,7/13/2011,110713043,7/13/2011,1:41 PM,,Verbal Warning
2912,Chemical Spill,Engineering Bldg,7/13/2011,110713045,7/13/2011,2:16 PM,Four liter bottle of ethyl acetate was spilled.,Referred to Other Agency
2913,Fire Alarm,Pharmaceutical Sciences,7/13/2011,110713046,7/13/2011,2:25 PM,,False Alarm
2914,Lost Property,Gilman Dr/ Myers Dr,7/13/2011,110713054,7/13/2011,4:36 PM,Reporting party left red bag that says ITALIA with shoes inside at bust stop.,Unable to Locate
2915,Lost Property,Price Center,7/13/2011,110713055,7/13/2011,5:08 PM,Lost Wallet,Cancelled After Dispatch
2916,Illegal Parking,Lot 504,7/13/2011,110713060,7/13/2011,9:38 PM,Unoccupied vehicle running.,Information Only
2917,Burglary Alarm,Del Sol Apartments,7/13/2011,110713061,7/13/2011,9:48 PM,,False Alarm
2918,Medical Aid,Sixth College,7/13/2011,110713064,7/13/2011,10:20 PM,"Female having anxiety and asthma attack, conscious and breathing.",Referred to Other Agency
2919,Noise Disturbance,Matthews Apartments,7/26/2011,110726002,7/26/2011,1:43 AM,Loud talking and jumping.,Quiet On Arrival
2920,Noise Disturbance,South Mesa Apartments,7/26/2011,110726003,7/26/2011,1:49 AM,Loud talking.,Will Cooperate
2921,Burglary Alarm,Internal Medicine Group Bldg 1,7/26/2011,110726012,7/26/2011,6:31 AM,,False Alarm
2922,Disturbance,Engineering Bldg,7/26/2011,110726013,7/26/2011,6:34 AM,Subject uncooperative when asked to remove bike from classroom.,Unable To Locate
2923,Vandalism,Mandeville Center,7/26/2011,2011‐0996,7/26/2011,8:44 AM,Elevator door vandalized with spray paint. Damage: $50.00.,Report Taken
2924,Suspicious Person,Fred N. Spiess Hall,7/26/2011,110726027,7/26/2011,9:18 AM,Possible transient yelling at people.,Unable To Locate
2925,Information,North Mesa Apartments,7/26/2011,110726029,7/26/2011,9:33 AM,Fire alarm pulled by child.,Referred To Other Agency
2926,Medical Aid,Canyon Vista,7/26/2011,110726031,7/26/2011,9:54 AM,"15 year old male feeling dizzy and weak, conscious and breathing, transported tohospital.",Information Only
2927,Citizen Contact,Campus Service Complex Bldg B,7/26/2011,110726033,7/26/2011,10:35 AM,Subject has questions about a ticket.,Information Only
2928,Non Injury Accident,VA Hospital,7/26/2011,110726039,7/26/2011,12:33 PM,,Gone On Arrival
2929,No Injury Collision,Marriott,7/26/2011,2011‐0997,7/26/2011,12:55 PM,Shuttle bus vs. parked car.,Report Taken
2930,Welfare Check,Tioga Hall,7/26/2011,110726042,7/26/2011,12:57,Female fell off bunk bed and hit head.,Checks OK
2931,Citizen Flagdown,Lot 702,7/26/2011,110726045,7/26/2011,1:41 PM,,Information Only
2932,Welfare Check,1 Miramar Bldg 4,7/26/2011,110726048,7/26/2011,2:42 PM,Subject not heard or seen in a week.,Checks OK
2933,Information,Gilman Dr/Myers Dr,7/26/2011,110726049,7/26/2011,3:39 PM,Suspicious person.,Information Only
2934,Medical Aid,Rebecca and John Moores Cancer Center,7/26/2011,110726050,7/26/2011,5:10 PM,"50 year old female having seizure, conscious and breathing, doctor present.",Referred To Other Agency
2935,Incomplete Wireless Call,Campus Services Complex Bldg G,7/26/2011,110726051,7/26/2011,5:33 PM,,Checks OK
2936,Incomplete Wireless Call,Matthews Ln/Voigt Dr,7/26/2011,110726052,7/26/2011,7:11 PM,,Checks OK
2937,Citizen Flagdown,Gilman Dr/Russell Ln,7/26/2011,110726056,7/26/2011,8:11 PM,Car jump.,Information Only
2938,Suspicious Person,Lot 103,7/26/2011,110726062,7/26/2011,8:59 PM,Males urinating in public.,Field Interview
2939,Noise Disturbance,North Mesa Apartments,7/26/2011,2011‐0998,7/26/2011,11:48 PM,Subject drunk in public.,Transported to Detox
2940,Burglary Alarm,Student Services Center,7/6/2011,110706009,7/6/2011,7:43 AM,,Cancelled Before Dispatch
2941,Bomb Device Found,Lyman Ln/Voigt Dr,7/6/2011,110706022,7/6/2011,10:32 AM,Uncovered possible unexploded ordinance.,Referred to Other Agency
2942,Burglary Alarm,Galbraith Hall,7/6/2011,110706026,7/6/2011,12:18 PM,,False Alarm
2943,Incomplete Wireless Call,University Extension Bldg E,7/6/2011,110706032,7/6/2011,2:02 PM,Voice mail left by dispatcher on call back.,Checks OK
2944,Battery On Person,Stephen Birch Aquarium,7/6/2011,2011‐0940,7/6/2011,2:30 PM,Private person's arrest for battery.,"Closed BY Citation, Adult"
2945,Fire Alarm,Brown Hall,7/6/2011,110706034,7/6/2011,2:56 PM,Caused by construction inside.,False Alarm
2946,Illegal Parking,Lot 304,7/6/2011,110706035,7/6/2011,3:25 PM,,Referred to Other Agency
2947,Burglary Alarm,Preuss School,7/6/2011,110706036,7/6/2011,5:27 PM,,False Alarm
2948,Welfare Check,Geisel Art Library,7/6/2011,110706038,7/6/2011,6:50 PM,Security requesting welfare check on sleeping male.,Field Interview
2949,Disturbance,Miramar Bldg 4,7/6/2011,110706039,7/6/2011,7:17 PM,Will Cooperate,Loud electric guitar playing for an hour.
2950,Information Only,Muir Commons,7/6/2011,110706040,7/6/2011,7:24 PM,Suspicious person.,Information Only
2951,Disturbance,Miramar Bldg 4,7/6/2011,110706046,7/6/2011,9:28 PM,Loud Music,Will Cooperate
2952,Disturbance,Regents Rd,7/6/2011,110706047,7/6/2011,9:41 PM,People moving into building.,Will Cooperate
2953,Quiet Hours Contact,The Village Bldg 4,7/20/2011,110720002,7/20/2011,1:08 AM,,Field Interview
2954,Bicyclist Stop,Matthews/Serf,7/20/2011,110720015,7/20/2011,9:02 AM,,Verbal Warning
2955,Bicyclist Stop,Gilman Dr/Voigt Dr,7/20/2011,110720016,7/20/2011,9:13 AM,,Written Warning
2956,Incomplete Wireless Call,Lot 406,7/20/2011,110720017,7/20/2011,9:15 AM,,Checks OK
2957,Welfare Check,Gilman Dr/Myers Dr,7/20/2011,110720018,7/20/2011,9:23 AM,"Male in wheelchair, not moving, may be resting.",Checks OK
