,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
7395,Ticket Sign Off,UCSD Police Department,6/14/2017,1706140049,6/14/2017,7:11 PM,,Service Provided
7396,Noise Disturbance,Sixth College Residential Halls,6/14/2017,1706140052,6/14/2017,7:58 PM,Loud singing,Referred To Other UCSD Department
7397,Citizen Contact,Sixth College Building 705,6/14/2017,1706140055,6/14/2017,9:27 PM,Resident Advisor requesting information in regards to vaping on campus,Service Provided
7398,Noise Disturbance,The Village East Building 4,6/14/2017,17061400056,6/14/2017,9:28 PM,,Service Provided
7399,Noise Disturbance,The Village West Building 6,6/14/2017,1706140058,6/14/2017,9:54 PM,Loud music,Unable to Locate
7400,Illegal Parking,Lot 203,6/14/2017,1706140059,6/14/2017,10:01 PM,,Cited
7401,Suspicious Person,Price Center,6/14/2017,1706140060,6/14/2017,10:14 PM,Sleeper outside of sunshine market,Service Provided
7402,Noise Disturbance,Kathmandu,6/14/2017,1706140061,6/14/2017,10:20 PM,,Will Cooperate
7403,Drunk In Public,Earl's Place,6/14/2017,2017-1043,6/14/2017,11:44 PM,,Cleared by Adult Arrest
7404,Copyright Infringement,UCSD ResNet Network,6/14/2017,SC #00986-2017,6/3/2017,1:03 PM,Illegal distribution of copyrighted material from student's computer,Referred To Student Conduct
7405,Noise Disturbance,Tioga Hall,6/6/2017,1706060001,6/6/2017,12:15 AM,,Quiet On Arrival
7406,Smoking Contact,Marshall Residential Halls,6/6/2017,1706070002,6/6/2017,12:18 AM,Cigarettes being smoked inside dorm,Referred To Student Conduct
7407,Suspicious Person,Lot 602,6/6/2017,1706070015,6/6/2017,6:59 AM,Known transient urinating near bridge,Field Interview
7408,Non Injury Collision,Joshua Tree National Park,6/6/2017,2017-0989,6/3/2017,2:30 PM,UCSD vehicle v. wooden post,Report Taken
7409,Hazard Situation,Sanford Consortium,6/6/2017,1706060027,6/6/2017,11:29 AM,Reporting person believes contractors are operating lift in unsafe manner by allowing pedestrians to walk under it during operation,Checks OK
7410,Psych Subject,La Jolla Village Drive - Pedestrian Bridge,6/6/2017,2017-0990,6/6/2017,11:47 AM,"Adult male calling from call box, states he intentionally harmed self",Transported to Hospital
7411,Suspicious Circumstances,Atlantis Hall,6/6/2017,1706060030,6/6/2017,12:14 PM,Two unknown subjects left unattended package in lounge,Unable to Locate
7412,Preserve the Peace,Mobil Station,6/6/2017,1706060036,6/6/2017,3:19 PM,French nationals attempting to buy alcohol for minors,Service Provided
7413,Attempted Petty Theft - Bicycle,Marshall Dorms,6/6/2017,2017-0991,6/4/2017,1:30 PM,Victim witnessed unknown male suspect attempt to steal her bicycle,Report Taken
7414,Illegal Parking,Lot 357,6/6/2017,1706060038,6/6/2017,4:38 PM,,Written Warning Issued
7415,Welfare Check,Villa La Jolla Drive,6/6/2017,1706060039,6/6/2017,5:05 PM,"Adult male at bus stop, hunched over, possibly unconscious",Field Interview
7416,Citizen Contact,Central Mesa Apartments,6/6/2017,1706060041,6/6/2017,5:42 PM,"Anonymous letter left on reporting party's door, with insulting message",Information Only
7417,Disturbance,"San Diego, CA - Off Campus",6/6/2017,2017-0992,6/6/2017,5:51 PM,"Mother and daughter had an argument, mother was advised to make a police report",Report Taken
7418,Disorderly Conduct,South Mesa Apartments,6/6/2017,2017-0993,6/2/2017,9:15 PM,"Unknown male suspect seen looking into victim's bedroom window, as she was changing",Report Taken
7419,Collision With Injury,Voigt Drive,6/6/2017,2017-0994,6/6/2017,8:30 PM,Vehicle vs. Skateboarder,Report Taken
7420,Discharging Firearm,Glider Port,6/6/2017,1706060054,6/6/2017,9:21 PM,Reporting person heard one gunshot or firework in area then heard a female scream,Checks OK
7421,Citizen Contact,UCSD Police Department,6/6/2017,1706060056,6/6/2017,9:30 PM,Property pick-up,Information Only
7422,Suspicious Person,Glider Port,6/6/2017,1706060060,6/6/2017,11:16 PM,Naked male following couple at location,Information Only
7423,Vandalism,Mount Soledad Facility,6/19/2017,2017-1072,6/1/2017,Unknown,"Graffiti, damage $650",Report Taken
7424,Information,Police Department,6/19/2017,1706190012,6/19/2017,8:29 AM,Request for student's emergency contact information,Referred to Other Department
7425,Non Injury Collision,Lot 418,6/19/2017,2017-1073,6/19/2017,8:50 AM - 11:10 AM,UCSD vehicle v. vehicle,Report Taken
7426,Suspicious Person,Price Center,6/19/2017,1706190019,6/19/2017,11:53 AM,,Cancelled
7427,Citizen Flagdown,Medical Center Drive North,6/19/2017,1706190022,6/19/2017,1:09 PM,Directions needed,Service Provided
7428,Fire Alarm,Tuolumne Apartments,6/19/2017,1706190023,6/19/2017,1:20 PM,,Cancelled
7429,Fire Alarm,Sixth College Apartments,6/19/2017,1706190027,6/19/2017,3:02 PM,,False Alarm
7430,Traffic Hazard,The Village East Building 1,6/19/2017,1706190031,6/19/2017,4:08 PM,Vehicles parking on opposite side of the street causing hazard,Referred to Other Department
7431,Security Alarm,Biomedical Sciences Building,6/19/2017,1706190032,6/19/2017,4:29 PM,,False Alarm
7432,Illegal Parking,VA Hospital,6/19/2017,1706190033,6/19/2017,4:31 PM,,Written Warning Issued
7433,Alcohol Contact,North Torrey Pines Road,6/19/2017,1706190036,6/19/2017,6:00 PM,Intoxicated male entered his vehicle and drove off,Unable to Locate
7434,Ticket Sign Off,Voigt Drive,6/19/2017,1706190039,6/19/2017,7:07 PM,,Service Provided
7435,Security Alarm,McGill Hall,6/19/2017,1706190040,6/19/2017,7:07 PM,,False Alarm
7436,Information,La Jolla Village Square,6/19/2017,2017-1074,6/17/2017 - 6/18/2017,Unknown,Report of possibly stalking,Report Taken
7437,Noise Disturbance,Sixth College Building 704,6/13/2017,1706130001,6/13/2017,12:17 AM,Males play fighting and wrestling in common area,Quiet On Arrival
7438,Lost Property,Revelle Apartments,6/13/2017,1706130004,6/13/2017,12:39 AM,Found student ID,Information Only
7439,Suspicious Person,Price Center,6/13/2017,1706130006,6/13/2017,12:54 AM,Male sleeping in commuter lounge,Field Interview
7440,Suspicious Person,Lot 104,6/13/2017,1706130007,6/13/2017,1:19 AM,,Field Interview
7441,Lost Property,Lot 101,6/13/2017,1706130009,6/13/2017,3:01 AM,Found bicycle,Service Provided
7442,Weapons Violation,9270 Regents Rd,6/13/2017,2017-1029,6/13/2017,9:48 AM,,"Closed By Citation, Adult"
7443,Medical Aid,Supercomputer Center,6/13/2017,1706130022,6/13/2017,10:59 AM,Adult male with abdominal pain,Service Provided
7444,Disturbance,Price Center,6/13/2017,1706130024,6/13/2017,11:16 AM,Group of subjects smoking in wooded area near ATM's,Gone On Arrival
7445,Non-Injury Collision,Lot 751,6/13/2017,2017-1030,6/13/2017,11:20 AM,Motorist suffered medical malady causing him to lose control and collide with parked vehicle,Transported to Hospital
7446,Vandalism,Cognitive Sciences Building,6/13/2017,2017-1031,6/13/2017,12:03 PM,"Graffiti, damage $100.00",Report Taken
7447,Vandalism,Tuolumne Apartments,6/13/2017,2017-1032,6/13/2017,12:07 PM,"Graffiti in men's restroom, damage $100.00",Report Taken
7448,Skateboard Stop,York Hall,6/13/2017,1706130030,6/13/2017,1:54 PM,,Verbal Warning Issued
7449,Welfare Check,Social Sciences Building,6/13/2017,2017-1033,6/13/2017,2:40 PM,"Subject feeling depressed, requesting transport to hospital for self committal",Report Taken
7450,Hazard Situation,Voigt Drive,6/13/2017,1706130033,6/13/2017,2:56 PM,Stop sign with missing screw,Referred To Other UCSD Department
7451,Ticket Sign Off,UCSD Police Department,6/13/2017,1706130035,4/13/2017,3:52 PM,,Service Provided
7452,Non Injury Collision,North Mesa Apartments,6/13/2017,2017-1034,6/12/2017,8:00 PM,UC vehicle v. fence,Report Taken
7453,Traffic Hazard,Gilman Drive,6/13/2017,1706130042,6/13/2017,5:40 PM,Disabled vehicle blocking traffic,Unfounded
7454,Lost Property,Villa La Jolla Drive,6/13/2017,1706130044,6/13/2017,6:02 PM,Found wallet,Information Only
7455,Information Only,Preuss School,6/13/2017,2017-1035,6/12/2017,Unknown,Unknown person requesting and sending inappropriate pictures of/to juvenile via social media app.,Report Taken
7456,Citizen Flagdown,Voigt Drive,6/13/2017,1706130048,6/13/2017,7:14 PM,Directions needed,Service Provided
7457,Petty Theft,Stein Clinical Research Building,6/13/2017,1706130049,6/13/2017,7:15 PM,,Cancelled
7458,Medical Aid,Cognitive Sciences Building,6/13/2017,1706130050,6/13/2017,7:32 PM,Student feeling ill after taking ibuprofen with caffeine,Transported to Hospital
7459,Traffic Control,Scholars Drive North,6/13/2017,1706130055,6/13/2017,9:06 PM,Vehicle blocking traffic for Shuttle drivers,Information Only
7460,Dating Violence/Kidnapping/Evading Police/False Imprisonment,Preuss School,6/13/2017,2017-1036,6/13/2017,9:09 PM,Original report of male and female seen arguing inside vehicle,Report Taken
7461,Lost Property,Social Sciences Building,6/13/2017,1706130060,6/13/2017,11:46 PM,"Large bamboo tree found, belongs to The Village West Tower",Service Provided
7462,Welfare Check,Endurance Hall,6/26/2017,1706260013,6/26/2017,10:08 AM,"Juvenile female lying on grass, appeared to be sleeping",Checks OK
7463,Ticket Sign Off,Mobil Station,6/26/2017,1706260014,6/26/2017,10:26 AM,,Service Provided
7464,Citizen Flagdown,UCTR 100,6/26/2017,1706260020,6/26/2017,11:16 AM,Citizen looking for directions,Service Provided
7465,Citizen Contact,North Torrey Pines Rd / Genessee Ave,6/26/2017,1706260029,6/26/2017,12:40 PM,White truck in the wooded area,Checks OK
7466,Petty Theft,Pangea Parking Structure,6/26/2017,1706260032,6/26/2017,12:54 PM,Loss prevention following a male subject who took a tape measurer,Unable to Locate
7467,Medical Aid,Blacks Beach Gate,6/26/2017,1706260034,6/26/2017,1:34 PM,"Female with male, possibly intoxicated",Information Only
7468,Citizen Contact,Gilman Dr / Eucalyptus Grove Ln,6/26/2017,1706260035,6/26/2017,1:37 PM,Subject had similar apperance to suspect from bulletin,Information Only
7469,Fire Alarm,Thornton Hospital,6/26/2017,1706260037,6/26/2017,2:10 PM,Alarms sounding,False Alarm
7470,Suspicious Person,Lot 510,6/26/2017,1706260037,6/26/2017,2:!0 PM,Male seen looking into vehicles,Gone On Arrival
7471,Illegal Parking,VA Hospital,6/26/2017,2017-1096,6/26/2017,3:06 PM,Vehicle with expired registration,Report Taken
7472,Illegal Parking,Rimac Field,6/26/2017,1706260045,6/26/2017,8:34 PM,Vehicle parked on sidewalk,Referred to Other Department
7473,Citizen Contact,Fireside Lounge,6/26/2017,1706260047,6/26/2017,8:59 PM,Contacting conference personnel regarding lock ups for buildings,Information Only
7474,Noise Disturbance,Brennan Hall,6/26/2017,1706260051,6/26/2017,10:51 PM,"Loud music, talking, and smoking",Will Cooperate
7475,Attempt to Contact,The Village West Building 1,6/26/2017,1706260053,6/26/2017,11:31 PM,Reporting person hasn't heard from son since 5:00 PM when he advised that he was hiking with a friend,Cancelled
7476,Quiet Hours Contact,Stewart Hall,6/1/2017,1706010002,6/1/2017,1:21 AM,,Referred To Student Conduct
7477,Suspicious Circumstances,Tioga Hall,6/1/2017,1706010003,6/1/2017,1:27 AM,Unknown person throwing objects from location,Unable to Locate
7478,Suspicious Vehicle,Lot 701,6/1/2017,1706010005,6/1/2017,2:27 AM,,Field Interview
7479,Noise Disturbance,Library Walk,6/1/2017,1706010006,6/1/2017,3:02 AM,Noise coming from subjects sleeping in tents,Service Provided
7480,Information Only,1 Miramar Building 1,6/1/2017,2017-0969,5/31/2017,7:30 AM - 8:00 AM,"Report of damage to UC vehicle, caused by door opening and contacting a lamp post, causing vehicle door to shatter",Report Taken
7481,Welfare Check,Gilman Drive,6/1/2017,1706010035,6/1/2017,10:58 AM,"Per San Diego Police, received an emergency alert from vehicle emergency button",Unable to Locate
7482,Disturbance,Villa La Jolla Drive,6/1/2017,1706010036,6/1/2017,11:09 AM,Male sitting on hill yelling and harassing passerby's,Unable to Locate
7483,Psych Subject,Marshall Lower Apartments,6/1/2017,2017-0970,6/1/2017,12:16 PM,Young adult female attempted to hurt self/commit suicide,Transported to Hospital
7484,Tow Request,Hopkins Parking Structure,6/1/2017,2017-0971,6/1/2017,12:33 PM,Impounded vehicle for eight unpaid citations,Service Provided
7485,Disturbance,Geisel Library,6/1/2017,1706010042,6/1/2017,1:40 PM,Reporting party upset about male outside of library talking about racist/hate issues,Referred To Other UCSD Department
7486,Smoking Contact,Snake Path,6/1/2017,1706010045,6/1/2017,2:37 PM,,Will Cooperate
7487,Fraud,UCSD Campus,6/1/2017,2017-0972,5/31/2017,9:13 PM,Unknown suspect(s) logged into reporting person's UCSD Triton account to withdraw her from her class,Report Taken
7488,Citizen Contact,UCSD Police Department,6/1/2017,1706010050,6/1/2017,5:32 PM,Reporting party received fraudulent check from what he assumed was a possible employer,Referred To Other Agency
7489,Psych Subject,Mandeville Center,6/1/2017,2017-0973,6/1/2017,8:19 PM,,Transported to Hospital
7490,Disturbance - Domestic Violence,Expedition Way,6/1/2017,1706010055,6/1/2017,9:33 PM,Male and female heard yelling at each other,Field Interview
7491,Disturbance - Domestic Violence,Hubbs Hall,6/1/2017,1706010057,6/1/2017,10:27 PM,Male grabbing onto female's arm while she tried to get away,Unfounded
7492,Noise Disturbance,The Village West Building 1,6/1/2017,1706010059,6/1/2017,11:11 PM,Possible party,Referred To Student Conduct
7493,Information,Engineering Building Unit 1,6/21/2017,1706210025,6/21/2017,8:53 AM,Water detection alert in cooling power pump,Referred to Other UCSD Department
7494,Vandalism,Campus Point Drive,6/21/2017,2017-1081,6/21/2017,9:10 AM,"Graffiti, loss $50",Report Taken
7495,Welfare Check,Gilman Drive,6/21/2017,1706210029,6/21/2017,9:24 AM,"Male sitting on curb for the past 3 hours, rocking back and forth",Checks OK
7496,Injury,Preuss School,6/21/2017,2017-1082,6/21/2017,11:52 AM,Female with face injury after tripping on uneven portion of sidewalk,Transported to Hospital
7497,Non Injury Collision,Housing and Dining,6/21/2017,2017-1083,6/2/2017,12:30 PM,UCSD vehicle v. UCSD vehicle,Report Taken
7498,Disturbance - Psych Subject,Student Health,6/21/2017,2017-1084,6/21/2017,1:54 PM,Suicidal subject,Transported to Hospital
7499,Medical Aid,Stephen Birch Aquarium,6/21/2017,1706210042,6/21/2017,1:59 PM,Male possibly having a heart attack,Service Provided
7500,Disturbance,Geisel Library,6/21/2017,1706210043,6/21/2017,2:04 PM,5-6 male skaters by snake path,Gone On Arrival
7501,Welfare Check,Mesa Day Care,6/21/2017,1706210044,6/21/2017,4:10 PM,"Children's bike inside canyon since 12:00 PM, reporting person concerned child may be in the area and needing help",Checks OK
7502,Grand Theft,Rimac Field,6/21/2017,2017-1085,6/17/2017,6:30 AM,"Stolen cell phone, loss $850",Report Taken
7503,Suspicious Person,Biomedical Sciences Building,6/21/2017,2017-1086,6/21/2017,4:31 PM,Two non-affiliate males seen inside conference room,Cleared by Adult Arrest
7504,Suspicious Person,Lot 702,6/21/2017,1706210048,6/21/2017,5:15 PM,Male possibly urinating by bus stop,Gone On Arrival
7505,Lost Property,Police Department,6/21/2017,1706210049,6/21/2017,7:19 PM,Found purse,Information Only
7506,Security Alarm,Student Services Center,6/21/2017,1706210052,6/21/2017,7:59 PM,,False Alarm
7507,Non Injury Collision,Police Department,6/21/2017,2017-1087,6/15/2017,7:35 PM,UCSD vehicle v. pole,Report Taken
7508,Noise Disturbance,La Jolla Del Sol Apartments,6/21/2017,1706210060,6/21/2017,10:39 PM,Subjects being loud in pool area,Will Cooperate
7509,Shoplifting,Bookstore,6/21/2017,SC #01012-2017,6/5/2017,1:24 PM,"Female student took and failed to pay for earphones and card holder, value of items total < $99.99",Referred To Student Conduct
7510,Alcohol Contact,Blake Hall,6/21/2017,SC #01031-2017,6/17/2017,8:15 PM,"During end of year room checks, Resident Advisor's found alcohol and alcohol paraphernalia in suite",Referred To Student Conduct
7511,Suspicious Vehicle,Lot 701,6/20/2017,1706200001,6/20/2017,12:00 AM,,Checks OK
7512,Vandalism,Humanities & Social Sciences,6/20/2017,2017-1075,6/20/2017,8:10 AM,"Graffiti, damage $400.00",Report Taken
7513,Non Injury Collision,Lot 507,6/20/2017,1706200022,6/20/2017,8:44 AM,"UC vehicle vs. Contractor vehicle, no damage or injuries",Information Only
7514,Vandalism,Humanities & Social Sciences,6/20/2017,2017-1076,6/17/2017-6/19/2017,2:00 PM-2:00 PM,"Unknown suspect(s) threw a beer bottle at office window and broke it, damage $300.00",Report Taken
7515,Information,CMME/CMMW,6/20/2017,2017-1077,6/20/2017,8:00 AM,UC Club Car damaged by debris from weed trimmer,Report Taken
7516,Information,North Torrey Pines Rd,6/20/2017,1706200032,6/20/2017,1:35 PM,Reporting party states pothole in roadway popped their vehicle tire,Information Only
7517,Hit & Run - No Injuries,Muir Lane,6/20/2017,2017-1078,6/20/2017,7:00 AM-4:15 PM,,Report Taken
7518,Trespass,Lot 510,6/20/2017,2017-1079,6/20/2017,4:58 PM,Non-affiliate on campus in violation of stay away order,Closed By Adult Arrest
7519,Disturbance,Radiation Oncology Center,6/20/2017,1706200044,6/20/2017,7:53 PM,Patient being verbally aggressive to staff and physically aggressive towards person who transported patient to location,Service Provided
7520,Suspicious Person,The Village East Building 1,6/20/2017,1706200047,6/20/2017,9:17 PM,Report of 3 subjects dumpster diving,Will Cooperate
