uuid,name,number
"24a23a19-cd23-3fe9-8ba6-514d44809db4","Second Semester Uzbek",344
"99ece887-2ccc-3297-8c9a-48d2ce10f762","Architecture & Art of Cuba",349
"ac378727-d617-3588-b83a-2c761c13fa2c","Video Desgn-Perf&Visual Art",351
"b52fa2e1-6f1a-3c3f-83c0-29c103d86691","20th Century Women Artists",353
"2cf311bd-360f-37c6-8f7e-2d4320efd847","Chem - High School Teachers",353
"e564517d-32d6-3b00-a68d-941514b6b969","The Third World in the International System",353
"21c2828e-5edd-32a4-ade8-0c0a4685d0b3","Fantasy and Science Fiction",357
"4ce94aa8-e769-31b9-97a2-bfa45a5084e4","Issues-Comparative Economics",365
"932a9cbc-2e02-3b34-9b01-9d913f67cac5","Language, Race, and Identity",365
"dd5c96cf-a022-3b67-a406-874e4108c16c","Rev&Natlism-Ireland,1780-On",365
"9a3f1715-9bb5-3a46-b11e-198ab906a280","Second Semester Telugu",368
"a761b46d-8955-3b8a-b8b9-16a5a35a3ea8","Communication and Conflict Resolution",371
"8c6958ec-12a4-313e-8f25-96288247d04d","Special Topics",375
"a85f425a-8947-359e-8456-eec030326f24","Teaching Methods:Agri-sci Educ",377
"c056492e-fbc9-3607-a4c9-1dd388ab5d70","Afr Art:W Afr Empr-Colonial",378
"e7913a87-3637-3db9-9ff3-aef2011f27aa","Rhetrc-African Am Discourse",378
"df226c62-6357-3fde-88fd-b538b8de4956","Princ-Wildlife Management",379
"0eff340e-e470-3a7e-9f57-519392710823","Writing User Manuals and Software Documentation",392
"47e34748-8ee6-3b5f-8875-ab02b9ca83ad","Fourth Semester Asian Language",402
"e0c0dfe3-d1a6-3275-a5fa-7a3aef5b5d8a","Student Teaching in Chinese",407
"7f4bd314-faa9-3045-8642-82957ec48ca5","Adv Microeconomic Theory",411
"cb3b15f4-6934-382e-9891-992f2780e497","System Modeling, Identification and Simulation",415
"36ff3bec-2c78-38e4-9458-3094ebc93820","Foundations-Scientifc Computng",416
"fe7df4bd-aab2-3b8d-bb78-119a2d84554a","History of Architecture & Interiors II: 19th and 20th Centuries",422
"cea22632-ce32-398e-98de-14646ac5c077","Nineteenth-Century Scandinavian Fiction",424
"cac567d2-270f-389b-9f8a-20414fbb9930","Senior Seminar",428
"03488bbc-9f18-3f56-904c-7007458e74d2","Readings in 19th Century Lit",432
"651f28fc-f562-316e-87f0-253d322bc1b1","Discrimntn&Prejudice-Am Soc",442
"f67d2ae1-b5c6-3561-b6d2-e86f6dd27e17","Public Administration",443
"0501bc69-1177-3d5d-9855-5cf2e32129ee","Microwave Devices and Applications",444
"021a7c78-ff5e-3c9d-bc9f-495a87a6fcc7","Gem Cutting",444
"c20b30df-3b9e-379f-adb3-45aba92e715b","Midwestern Ecological Issues: A Case Study Approach",450
"954b9e2b-6a40-3572-8129-a2ab6f769740","Aesthetics-Natural Environ",453
"ee8f64da-2f4d-3774-acc0-435b98285e21","Environmental Sys Concepts",461
"5f6de336-c625-38d0-8772-c9a0fbedbc8f","Form&Con-Amer Arc:1855-1900",467
"4dbd7a1b-45c2-33ec-8c69-55b0c07bc275","Infants&Toddlers:Developmnt",470
"93075d3e-ecdc-33bf-9d4e-0b352397c238","Polish Literature (in Translation), Middle Ages to 1863",471
"3f804a3c-27a4-34bc-9947-de7f75e53bb4","Stage Properties",471
"c89f6d13-1793-3383-a847-0508d4814070","Rock Mechanics Applications to Environmental Problems",475
"f39be0b3-740c-34a7-a3c4-cbfff997ba34","Scandinavian Life and Civilization II",476
"da8333fe-fa6b-3ea9-8179-f980198f3e55","Environmental Organic Chemistry",502
"9897bd02-9f0b-369e-8f94-8a5c1b1bb420","Neurodevelopmental Disorders",514
"fc19fb70-bac8-3ed1-b324-88b430d1ffe7","Color Theory: Environ Context",520
"7ba159a6-0f63-3647-be7f-9cdfec892e93","Physical Agents",521
"1e668596-5072-3ce5-a787-341e3604a4c4","Interdis Perspctvs End-of-Life",522
"1080e0b6-163c-3301-8277-9d687f4f11e5","Roman Novel",524
"6f079b44-8780-342d-85fa-7d46922898ec","Philosophy and Literature",526
"1d7f7767-9809-3917-8ea8-98549a191e01","Anthropology of Drugs",528
"4e71947f-9d2e-3559-8ef2-fe5e1435adbc","Ethics&Values-Policy Making",530
"aea5345f-3a62-3d82-8e14-7f2fcacc72e3","Undergraduate Seminar",531
"954e9bc5-97a9-3dda-b604-5c9c10a6c6ec","Security Anal&Invstmt Mgt 2",536
"1cc4bd2d-e63c-3842-ba83-ef872ca8ced2","Introduction to the Theory and Design of Programming Languages",538
"7662b39e-77ce-3e1b-affa-a1453e80cebf","Art of Afro-Am Women in US",540
"9d21c89e-950f-35d2-a6a5-a026614063fb","Aristotle",542
"747bbdbd-c578-32fa-8051-d971b7ee954b","Sixth Semester Uzbek",544
"2ea1fcc0-0944-31d7-a95a-50d404cb9094","Writing Tribal Histories",546
"7304a20a-f0a8-3e81-ba21-ae0e57a843a6","Physiol Divrsty-Procaryotes",550
"a1861637-c248-3c15-b049-f114c39bd9be","Adv Studies-Medieval Lit",551
"7a8ef520-06fd-31cc-9503-dd9eaab2ab73","Laboratory in Cell Biology",572
"50d056b5-e6b5-3c24-a0ba-7dfc8bba01a4","Biological Processes-Aging",575
"931da17c-866a-3eb3-8adc-dd612ed0aa44","Blacks in Cities",577
"7f42b0c2-593b-32ee-9a83-7b76217dda7f","Planning/Design/Construction Integration",595
"f94b9ffa-a588-3aef-9bad-c296c8eba1c7","Wildlife Research Capstone",599
"5a7809fe-e3fa-36ed-b0f4-8891ac7214ff","Dsgn&Prod Elec Instr Matrls",603
"8ca9337f-469d-3aab-a6d5-f8e7d33c67be","Prof Skills II: Communctn-OT",611
"323f0d48-91d4-3815-821c-2f9c1ea7de13","Prof Skills IV: Commun OT Prac",613
"b4da5f5d-4a53-3332-bbd1-b7d7f4ea4b91","Engine Design I",621
"7b52ac09-cf2e-3653-806a-ef62f3815a00","Adv Topics-Critical Sociol",622
"d9017532-feab-3e9e-8504-e88c4c60706d","Infant&Chld Occs&Ther Intrvntn",622
"e38c96b7-b37f-3925-8926-3e55bfc7b950","Mid&Late Adlt Occs&Thr Intervn",624
"e21dca78-df50-3952-b3d5-4c0dd24aa3eb","Government Insurance Progs",625
"7a764d07-543f-30d7-b9c6-38cfa8422a22","Apparel Design III",625
"e2cbf773-b54c-3924-a9cc-dfcff6662451","Level-I Fldwk:Infants&Children",625
"966f367a-a87e-3130-9551-d509550b48e1","The British Political Sys",627
"917fb533-6f1b-3faa-ab27-9d1d9e83e9d1","Level-I Fldwk: Mid&Late Adult",627
"f161ca96-bc5f-32c7-a354-e0395332bbf0","Med Lectures for Occ Therapy",629
"7f86a9e9-f3fd-354d-b2c7-18026fb32160","Art of the Printed Book",646
"9e2c936d-6c73-3ed7-955b-a23f50cf86a3","Logistics Strategies",646
"4b1057be-b0bd-34cc-9684-6571c736604a","Contemp Am Ind Lit Since 1953",650
"1c4f8ce8-9708-3d83-8dad-38b1e78bbd5b","Animal Population Dynamics",655
"865ee9aa-10a9-3c79-b05b-7584795a24f0",null,660
"c892c9bb-daf3-36b7-9fe3-2d8e354659ab",null,660
"28a74294-4b8a-307b-b057-a2502383e1de","Sci Inquiry in OT II: Methods",672
"56cb72d9-3d88-3722-8ad3-ad5010c9befb","Sci Inquiry-OT IV: Sci Writing",674
"f0037c0a-3fa1-34a8-80c9-780f7696f8ab","Senior Honors Thesis",681
"6633e759-de18-302a-bd08-20a30e226d6d","Senior Honors Thesis",681
"7c2b5b88-7816-3732-bbbb-d5c2c93593a1","Senior Honors Thesis",682
"7a99d5e1-6aea-3a6e-8074-3c38caa76281","Senior Honors Thesis",682
"5967fd1e-d01d-3ab7-b435-3cbce8684053","Senior Thesis",691
"48a64111-6f77-3914-bda1-0a314cb9806f","Senior Thesis",692
"9e9e093f-850b-36f6-ab3f-0e45f473d932","French Literature",696
"1aaf09b3-6b7c-3455-be04-a0c42bc0763c","Sr Thesis in Asian Studies",697
"3932776f-ebf8-3a23-b066-29b1784b69b2","Applied Time Series Analysis, Forecasting and Control I",701
"2d76e88f-8302-31ea-8fcc-ef1b18261abe","French Lit-14th & 15th C",703
"c530a153-7b9a-389f-8764-4af8c2b264d6","Crit Thinkng&Presentatn Skills",709
"f3a12d9a-9032-3a44-b898-c7baa7fb325c","Potential Theory",713
"200d174a-9795-38ad-8885-bd30eec6ae8a","Psychiatry:Intro Psychpatholgy",716
"2895c056-c695-3661-a362-b49358a73056",null,720
"faf4d13e-f89c-3c74-be12-6610ed1a83a8","Narrative Literature",724
"6eea8c83-8517-3171-a118-68371de03e7f","Youth Devel-Community & Policy",736
"be1c09b1-4302-318b-bec2-0d157dfedce1","The Sociology of Teaching",736
"c6e85d2b-d091-3eab-831b-cdb357de029e","Feminist Theory and Criticism",737
"28ebee5e-c065-30e7-a7c7-01498249339a","Business Informatn Consulting",740
"65141498-df1e-3d8a-b2f0-0579fcaad202","Biomedical Instrumentation",762
"ee8e37bd-e595-3df5-a266-87f2b3460a8a","Special Topics in Pharm Sci",770
"8aebac81-00f1-344f-a9d8-34a7c9e79447","English Lit, 1745-1798",772
"48ea9244-bccb-3abd-9295-fd2933c91687","Staff Personnel Sys in Ed",785
"20d81455-99d1-315a-b921-6a64e2370bbb","Adv Topics-Marketing Rsch",810
"82187387-b170-3c0b-8dd8-80b794b99c6d","Environmental and Alternative Dispute Resolution in Planning",814
"e4c0cfed-25b6-3edd-932f-ae766329b482","Seminar: Text in South Asia",817
"61ae3c72-9831-3d90-95d2-0776d5a6156b","Women and Mental Health",820
"18e45d2f-da1a-303e-a0a7-05d77497844b","Studies in Economic History",822
"5cffbf15-6ea6-34e3-9f9a-4fcef6fc5464","Nonlinear Regressn Analysis",824
"f4427a5e-2fd5-38eb-a56e-5fdc99027d66","Transport in Semiconductor Devices",845
"46dbe73b-2f40-37e0-bdc5-44bc3ea816ec","Curric Dev in Phy Ed",851
"28a2c66c-32f3-38db-a051-59acaae13c7d","Recent Developments in Social Work",862
"846ae5f9-f7ef-3b09-8f58-77603e9acfb6","Educational Policy Research Design and Implementation",872
"ce79ef29-39e7-36dc-b76d-0939e1bef1df","Special Topics",875
"8bba0718-cc42-33e9-b03f-23630935e446",null,875
"6a036b92-bd89-36be-ba06-e3ccf94718b7","Smr-Molecular Genetics(Adv)",907
"f87db475-5c03-35a2-827d-9d68d0abbab9","Smr in Scand Linguistics",910
"cc2910c5-e117-3410-b9f7-740b75fc3ec5",null,911
"4ea95d30-2984-3458-81e3-a41e0af3c708","Seminar: Science in America",915
"ea9120ca-d7e2-3f3e-90e9-7c8329a27ebb",null,916
"0b9b9271-a09d-314a-be9c-632740720c8e","Clin Neurol Consul Serv-CSC",922
"fecd0167-37a4-3a77-aeee-acdb3fbeb60c","Neuromusc Disease Clerk-CSC",924
"3597aa76-c201-31ef-9068-36783bd66828","Smr-Dissertation Rsch",925
"8accb716-70c2-3672-a7c8-d0e46470ffb1","Adv Smr-English Literature",935
"b7fe815d-dbc7-31c4-b7da-60aa82b8e20d","Com Mental Health Services",935
"89c40733-e04c-3fc3-b335-bd6f50fbf68b","Adv Smr-English Literature",936
"9ca87531-5cd1-300c-ac04-d90bfd7fb022","Research Methods-Social Work",943
"67740381-8dac-3596-8822-36c99792db17","Social Welfare Policy",944
"4ff7ca25-9c3c-3c30-b8d8-cfc67a495048","Practical Rsch Design&Inquiry",955
"74c3427b-f8a0-30ec-9a89-4d2a74a0d565","Le Roman Du XX Siecle",957
"71c0c611-494c-348e-8588-c0efc3f4d677","Biblical Narrative",959
"51a9b39f-e800-36c1-911d-4005f3c02011","Smr-Sci & Envir Communication",960
"4516d929-3d64-322c-85b0-7048ffe36e34","Graduate Seminar in Industrial Engineering",961
"9de3f1a2-bcce-3d66-bffc-999e79340c42","Seminar: Law and Politics",963
"706bd01a-cc4c-3040-a7c5-580cda052266","Seminar: Asian Politics",967
"9e266490-f86c-3bab-bd35-94097e43c1ce",null,969
"bb89285b-50c0-3deb-934e-84514ca1aa1e","Approaches to Interdisciplinary Environmental Research",993
"36b98de4-dc67-3a58-aa84-d7edee6bc96d","Advanced Independent Study",999
"41ac5b81-f1c8-3497-a7b1-2260c929740a","Basic Horn",57
"2f4226e6-5e5b-3c9c-8356-e457d165657d","Introduction to Textile Design",101
"a90ebd3e-e516-30ee-9287-c0cd71d647b9","General Chemistry I Laboratory",101
"a77220e3-5100-31d1-8f5f-71a2193708ed","Introductory Topics in Art History",105
"d038fa5a-3093-3358-a72a-3ca92263c2a4","Jazz Class Piano",108
"58f87568-5d73-3891-8e5b-c90c2bda92e6","Introduction to Engineering",110
"efba0b82-0b81-38af-8c6b-6bca1bc7f9a6","Introduction to Private Pilot",110
"fec307de-00a8-3f00-9975-31cfe50934e1","Community and Social Change",125
"e504bcae-0d88-310f-a3ba-fc82438efec9","The Middle East in the 20th Century",139
"b4ebca23-1252-3316-9e09-e95bc29a1ede","Introduction to Mechanical Engineering",151
"3d72a334-8c77-374f-910b-f481edc16ebd","Design Practicum",170
"dde0ec50-eabf-3055-beaa-24ab66a585b5","Literature, Gender, and Sexuality",171
"ec324070-bf38-3c72-b849-638d4ffa9f2c","Topics in Literature and Film",176
"51bca6d5-3ea9-30a1-929c-637523d283bb","Digital Photography for Non-Art Majors",176
"e2a192a7-9df9-385a-9aa4-bf4fa6215be5","History of Astronomy and Cosmology",206
"fdaa264d-3c14-3322-ab40-824df919853e","Western Intellectual and Religious History since 1500",209
"d0632756-6735-3214-955b-fe126fea7bcc","Youth, Education, and Society",210
"5a368051-cf08-324b-b1be-46db00d697ce","HipHop, Youth Culture, and Politics in Senegal",220
"babd9250-a95f-3f84-84b5-d3704b4a1683","Interior Materials and Finishes",224
"6cae2339-afc5-3acd-a4bf-72d2da2ebacc","Race and the Developing Child",230
"995bf84d-a470-3919-b7bc-995192e83250","Human Physiology and Health",235
"55e98654-5630-33a3-98a9-be0dcb383b18","Visual Communication I",241
"d57772a7-976f-31e6-99c0-77658b38b6f9","Introduction to Retailing",257
"32cb35a8-abff-3d85-9a4b-81695aba23e9","Rainforests and Coral Reefs",265
"c5b53e9a-b071-3ac5-9695-ab9500978670","Political and Cultural Perspectives in Dance Studies",268
"b677de55-3c26-38fe-9970-8581817dbd0d","Religion in South Asia",274
"14ff3fe4-a8e2-3965-9a7d-02501b1b377e","Independent Study",299
"b26e7253-b90d-3a8c-895a-c26bd7f8e8a7","Independent Study",299
"47b5511e-47a5-3950-af69-1325fa80c68f","Special Topics: Counseling and Counseling Psychology",300
"3e771c83-1958-3674-8f8b-909ed8f1d1d4","Advanced Consumer Analytics",301
"b83fd98c-d07b-3eac-a6cb-c435610fc7ca","Business Analytics I",306
"2c7e85a2-1e03-3901-951a-10b485ce7be9","Business Analytics II",307
"c3392436-54e9-3bef-a693-4bb1803032cc","Afro-American History to 1900",322
"f732efe3-af1d-3e94-9ebd-0d76e17b6bda","Intermediate Biblical Hebrew, I",323
"f513dd58-1b11-38a0-85f7-3d5cb43cd54e","Communicating with Key Audiences",335
"577107bb-6271-343e-81da-b44158c479d9","Chinese Economic and Business History: From Silk to iPhones",336
"3e5c4722-50f8-3e20-8132-4c6ec8cc080f","Music, Race, And Culture in Brazil",340
"f2a6a77d-3ad4-3ddf-a006-1346ff454f0c","Modernist Novel",351
"7c362828-ab85-3aac-9a02-4a74f0df4092","Financial Coaching",355
"d0bcec05-8874-357a-a79d-a2f3220e1dd7","Marketing in a Digital Age",355
"baf7f2d1-f89f-31af-a365-a0ee11680f2d","Major American Poets",357
"58010cbb-57b4-3c59-871e-e76ad6a8a3da","Intermediate Topics in Chemistry",375
"4c9d7e77-15e4-3ec2-ac5a-3def6e370f82","Practicum in Physical Education",375
"08379c82-6556-3500-860a-21966923dfce","Tropical Horticultural Systems",376
"f6d49607-6265-3aaa-87a2-ccc65e17715e","The Films of Alfred Hitchcock",400
"a9c49eb5-4536-3a22-8e05-0c17cce0dcba","Peer Mentoring",401
"a04d54d5-717c-3336-bb82-2de37feaf29d","Third Semester Burmese",403
"03a025ab-21d6-37d7-9cfe-268ccb9c856d","Organization and Administration of Physical Education",412
"8c587d4f-a28f-376f-b732-c64d0fe3c3e8","Biomechanics of Human Movement",415
"588ec79a-e95a-3fa0-9925-29864232441a","In Translation: Slavic Drama in Context",423
"830c281c-aa52-37d1-a693-07b0c8e566da","Topic in Early Modern Literature and Culture",430
"172e5c12-6357-347e-9863-ec4a9d86510c","Topic in Eighteenth-Century Literature and Culture",438
"4a7ed649-4a2b-3fa7-b599-f34fa8c2161e","Introduction to Sufism (Islamic Mysticism)",444
"bba387b8-5c95-316e-abb7-543d7bf4220f","Literature of the Eighteenth and Nineteenth Centuries",451
"49123885-725d-30d2-824f-ae86f143f832","Soul Music and the African American Freedom Movement",456
"94ae06b8-8d0b-34f4-a7f7-4061c2922670","Families & Poverty",465
"498ffb71-386b-38e3-b9d1-857329e9a7a4","General Genetics 1",467
"111acf2d-6b5f-30d8-b145-0e3891d2ab40","Producing for Internet TV and Video",468
"03cfcd8d-3af8-395e-a2f4-b81386db2924","The Making of the American Landscape",469
"d35e6ef4-328f-36aa-bce8-edda649eb29f","Research Experience in Educational Psychology",470
"85cb82ca-a515-3249-832a-e9496b57f629","Pilates Teaching II",476
"fb5befaf-f2ee-3179-9e40-a3b6f338a67c","Diaspora and Theatre",477
"3544e8cd-6a3f-39a0-8c49-b90d52659159","Anthropology, Environment, and Development",477
"0bb1fad1-5f89-33a2-b23d-93f48d27fc85","Honors Animal Behavior",487
"885b2ac8-9cd8-3a87-a8b5-ac970b2cde53","Code and Power",500
"113b261e-823f-365d-9d19-20ed9a1be775","The Business of Acting",501
"7827ae0a-08dc-320e-8478-3e6de36cc58f","Curatorial Studies Exhibition Practice",506
"99d9cbb9-2bf4-357c-a4c2-c9de6c4c5fda","History of Geologic Thought",514
"54706666-1380-36d8-819c-20afa451fba1","Anti-Semitism in European Culture, 1700-1945",518
"913c70a8-65c1-3e2c-81eb-368b1ed4df8e","Masters Level-Euphonium",523
"d0be3d67-511a-39a6-80fd-a4402fff04a2","Nursing Leadership for Global Health",525
"e18757cb-1a3e-3f82-a96c-2bb07fa40e82","Consumer Spending and Saving Over the Lifecycle",527
"4d01fb1b-fdfb-3069-8aea-8f7142f004f9","Spanish Phonology",543
"a07dd1f0-60a7-31bf-9b54-722a1649a301","Human Factors Engineering Design and Evaluation",552
"5e7c7eea-fb90-3400-a49d-c6c789df4d59","Energy Markets",561
"22c26193-2268-3e8e-baf6-49a89c1413b7","Fundamentals of Set Theory",570
"9e8dbad8-3207-3744-a377-6627a21911ee","Survey: Theories of Drama",576
"92752f8e-f23d-3b99-8c5e-cb8cbca6b105","Complexity and Conservation of White-tailed Deer",577
"a51faa36-2b78-3b74-9763-518c5160eaef","Virtual Reality",579
"6283da42-4e96-35ff-aa1b-9d0b41e2e41a","Honors Seminar in Abnormal Psychology",587
"2099a79b-afda-3afb-8fad-a7104be50993","Information: Perspectives and Contexts",601
"f6539c86-ee4c-3558-9c2b-d3160faad121","Information: Organization and Search",602
"ef98dfe8-0274-31a6-8b15-af0e928055ea","Research and Assessment for Information Professionals",603
"f19d9f98-230c-331a-8e50-9e0145d99c6b","Advanced Topics in African Cultural Studies",605
"58e69597-1ec2-34ac-955e-98b75268b491","Social Responsibility in Contemporary French-Language Professional Writing",616
"c3ccf8d4-2f36-3fe9-b32e-11a92005360d","Social Movements",626
"e3925a4e-e824-3cf2-b349-67364525a9d4","Social Work and Adolescents",642
"a86cf1c8-a24b-3754-8cef-0389543666ee","Commercial Insurance",645
"b5a1974f-039d-303d-8191-9dbaa1335385","Introduction to Social Marketing in Public Health",662
"644b3fb2-3d0c-3fae-9dc0-1314d3e8b0bb","Interdisciplinary Studies in the Arts",669
"9a861568-5edf-3db3-a2be-5f58efa1b5ad","Multilanguage Seminar",671
"9fa2f644-a150-3804-bf2d-d1c9f9f56b05","Honors Project",680
"84497bb1-5fed-3113-bc39-91879351b900","Senior Honors Thesis",681
"e22ff4eb-b442-3af9-83f8-eb557a5bad45","Senior Honors Thesis",681
"4106ae9b-073c-3c92-a296-6559547233fa","Internship in Kinesiology",690
"6b460785-9725-3add-b80d-1b50a367a52b","Senior Thesis",691
"e05c15cf-92f8-3156-aabd-6947e6a8f168","Senior Thesis",691
"b703f04d-3b7f-352a-8c28-1d5790dac158","Senior Thesis",691
"d103b62c-4526-3ace-a416-6efaa35760df","Reading and Writing African Cultural Studies",700
"da25d8db-c6de-3658-952c-d484b85f22d5","Connected Learning Essentials",700
"0e9363b6-08a8-33aa-8dea-067af081e62e","The Chemistry of Air Pollution",701
"5f2f70cb-7960-3834-87ea-8647ebae3660","Sociocultural Theory",702
"251fd115-dda2-33a6-b274-cc5f2680d0cf","Professional Presentations",702
"513fe361-3d3b-3083-830f-eab139b74692","Ugaritic Texts",703
"2b01e957-abd7-3943-bdbd-932a91a61bce","Topics in Teaching African Languages",703
"5c712a68-e097-3166-a632-957b40b843b0","The Middle Atmosphere",705
"b772a70e-a088-3151-b40c-cf60cb31acd7","Teaching Portfolio",705
"35f8cd34-d968-3f06-9b19-5a0a997dbd2d","Topics in Nineteenth-Century European Art",707
"3346be87-f07b-3be8-b441-31a2bad99603","Foundations in Russian Realism (~1840-1890s)",707
"3ecbc540-37e5-39ac-90ea-1360644f1c6e","Neural Basis of Normal and Pathological Movement",713
"2d224984-c354-3430-8e84-04431d3067e4","Statistical Mechanics II",716
"83e02ec0-7c9a-3ac8-a291-9ee846cb598e","Energy Principles of Environmental Engineering",723
"02923436-33a7-32c7-b188-5835e7df7879","Lineamenti Di Letteratura Italiana",731
"a39ab4ca-8a54-324f-8200-1e333fbbcc63","Current Problems in Cancer Biology",735
"3bb8bf48-dc66-307e-aa06-caa7d788f2de","Clinical Mental Health Counseling: Diagnosis and Treatment Planning for Counselors",745
"19b56cfc-e03c-3874-a2db-ca6512c4f345","Persuasion: The Art of Effectively Conveying Health Information",747
"9e6aea48-8767-36c4-8681-47144087dbc5","The Book of Isaiah",751
"a9417fda-3d78-330b-9ecb-d4a389294b57","Marketing in a Digital Age",755
"2df2a177-44a3-3d8f-8ed0-769adc4d6317","Clinical Research and Pharmacy Investigation Clerskship",769
"ce0f3b39-c983-33d0-9c20-4b5e16abfec4","Patients, Professionalism and Public Health",770
"c7215596-2d88-3f5b-8496-509872f070f4","Advanced Experimental Instrumentation",770
"1a3053c2-2bca-3614-9342-748fc983df75","Body in Balance",771
"6b8d5c96-e0b1-3d3e-88d5-cb05a4450eec","Human Occupation and Health",785
"6eef6daa-2986-3921-9a9c-2630cac23711","Seminar on Integrating Public Health into PA Practice",787
"0867e20f-760a-3e86-b77c-7565be97a5f2","Tectonophysics",797
"7ebd1550-de94-3896-b8e4-5334b3219f22","Special Topics in Civil Society and Community Research",801
"bb452b9f-f208-375a-b024-f2c161d3fbb3","Theory and Criticism of African Literature",802
"20ad03ef-9ca6-30fd-9745-970fa827a31c","Mass Communication and Society",802
"38a8c469-6e5e-3039-abad-5dbd6731d1d9","Ethical and Legal Issues in Clinical Practice I",809
"c9427655-6a4e-36cc-aec7-7864383ab5ab","Applied Leadership and Management in OT",811
"5ff81850-b0b2-3ee1-8f6f-6b7fb55669bb","Seminar: Research Design and Methodology",811
"d846ecf5-5e90-3663-ad05-d6b66eb66ecb","Accounting and Law",811
"06b7137b-b501-3d25-9105-e2af479534a1","Qualitative Communication Research Methods",812
"5e2bf585-eb48-35de-b8cf-9692599acc92","Nonlinear Systems",817
"e99483ff-f861-3ebb-8118-2ab645844f7a","Clinical Field Practicum - Research in Health Care Settings",819
"349155e5-b26f-3339-9fa1-9e158e367842","Constructionism",821
"a0c6d21f-5c95-33bd-bccf-b881eaaf3a5f","Advanced Topics in Real Analysis",821
"3701dbff-3196-395c-8527-4c5bf446e780","Health Policy Practicum",847
"8be238fc-7aa9-364f-ae7d-f46373ffc14e","Advanced Topics in Number Theory",848
"9a86cf03-a515-3322-99a7-5db631b7181e","Semiotics for Education",864
"e5453e23-5c34-385e-94be-63a3081ab167","Advanced Genomic and Proteomic Analysis",885
"8590bf15-1344-35cf-bdd8-6558ce1b08f5","Internationalization of Higher Education",886
"107e4c9c-0a0d-341b-a881-2f438ba3d2ce","Internship in Educational Administration",900
"fcf43092-6732-3e50-89ad-43679b3c0ee0","Seminar",901
"5376480e-6743-3c3e-92e9-9024dfcb14d7","Seminar-History of Education",907
"ea2d5214-517b-3d9a-870a-f631ec98d155","Independent Reading and Research for Fourth Year Medical Students",910
"b8667567-b8a6-33cb-a8bf-e73cc23bc98a","The History of Women and Gender in the U.S., to 1870",936
